0,1,2,3,4,5,6,7,8,9
TRUE,FALSE,FALSE,0.999,0.684,0.684499097,0.001137558,0.000172905,TF,0
TRUE,FALSE,FALSE,1,0.835,0.840264473,0.000283618,0.001353935,TF,0
TRUE,FALSE,FALSE,0.998,0.397,0.397392311,0.000495524,0.001852071,TF,0
TRUE,FALSE,FALSE,0.999,0.892,0.850944191,0.001210252,0.00013671,TF,0
TRUE,FALSE,FALSE,1,0.859,0.885513591,0.001477342,0.001130778,TF,0
TRUE,FALSE,FALSE,0.995,0.246,0.245289638,0.002212282,0.006150852,TF,0
TRUE,FALSE,FALSE,0.998,0.719,0.720798667,0.000883136,4.26E-05,TF,0
TRUE,FALSE,FALSE,0.999,0.636,0.637265152,0.0001419,0.000805426,TF,0
TRUE,FALSE,FALSE,0.999,0.933,0.933051724,0.000760665,0.001551517,TF,0
TRUE,FALSE,FALSE,0.952,0.184,0.184160148,0.002653029,0.04963066,TF,0
FALSE,FALSE,TRUE,0.999,0.823,0.001551651,0.000263353,0.823107573,T-EV,2
TRUE,FALSE,FALSE,0.999,0.941,0.940461564,0.000493036,0.000686105,TF,0
TRUE,FALSE,FALSE,0.973,0.211,0.210760978,0.001721941,0.027156628,TF,0
TRUE,FALSE,FALSE,0.997,0.335,0.335544925,0.001368697,0.002940959,TF,0
TRUE,FALSE,FALSE,0.999,0.495,0.49446341,0.001030127,0.001548309,TF,0
TRUE,FALSE,FALSE,0.999,0.689,0.68369414,9.73E-05,0.000426553,TF,0
FALSE,FALSE,TRUE,0.916,0.145,0.083969045,0.043977137,0.145169602,T-EV,2
TRUE,FALSE,FALSE,0.997,0.3,0.300624585,0.001484273,0.001865223,TF,0
TRUE,FALSE,FALSE,0.998,0.428,0.427695717,0.001067863,0.001767775,TF,0
TRUE,FALSE,FALSE,0.998,0.384,0.384290871,0.000232539,0.002212738,TF,0
TRUE,FALSE,FALSE,0.997,0.34,0.340119354,0.001518011,0.002966562,TF,0
TRUE,FALSE,FALSE,0.998,0.558,0.558450097,0.000402001,0.000528654,TF,0
TRUE,FALSE,FALSE,0.998,0.266,0.266601382,0.001062188,0.001672666,TF,0
TRUE,FALSE,FALSE,0.998,0.483,0.482935014,0.000993803,0.000509282,TF,0
TRUE,FALSE,FALSE,0.997,0.261,0.261786848,0.001477601,0.002707561,TF,0
TRUE,FALSE,FALSE,0.999,0.763,0.763099529,0.000748665,0.000363623,TF,0
TRUE,FALSE,FALSE,0.998,0.427,0.425742522,0.000486126,0.00190754,TF,0
TRUE,FALSE,FALSE,0.931,0.17,0.170415606,0.010421524,0.070056772,TF,0
FALSE,FALSE,TRUE,0.999,0.582,0.000870639,0.001284325,0.582543423,T-EV,2
TRUE,FALSE,FALSE,0.986,0.221,0.222004497,0.001920788,0.015286052,TF,0
TRUE,FALSE,FALSE,0.998,0.345,0.345226341,0.001254255,0.002732053,TF,0
TRUE,FALSE,FALSE,1,0.788,0.788867924,4.56E-05,0.000599277,TF,0
TRUE,FALSE,FALSE,0.999,0.558,0.55802915,0.000404125,0.000437941,TF,0
TRUE,FALSE,FALSE,0.915,0.143,0.142078224,0.035412705,0.084574308,TF,0
TRUE,FALSE,FALSE,0.998,0.721,0.720360255,0.000744573,0.000593115,TF,0
TRUE,FALSE,FALSE,0.998,0.768,0.768327871,0.001420483,0.00027704,TF,0
TRUE,FALSE,FALSE,0.999,0.502,0.502279751,0.001185203,0.00160534,TF,0
TRUE,FALSE,FALSE,0.998,0.299,0.297954299,3.78E-06,0.002128918,TF,0
TRUE,FALSE,FALSE,0.997,0.322,0.321867144,0.000302369,0.002148592,TF,0
TRUE,FALSE,FALSE,0.997,0.428,0.425561595,5.87E-05,0.002095706,TF,0
FALSE,FALSE,TRUE,0.999,0.964,0.001000914,0.001566331,0.964497175,T-EV,2
FALSE,FALSE,TRUE,0.905,0.136,0.077362313,0.096033348,0.135839566,T-EV,2
TRUE,FALSE,FALSE,0.998,0.673,0.672112317,0.000508693,0.000653314,TF,0
TRUE,FALSE,FALSE,0.999,0.541,0.542103981,0.001202139,0.001454902,TF,0
TRUE,FALSE,FALSE,0.966,0.197,0.196478229,0.002112727,0.035139382,TF,0
TRUE,FALSE,FALSE,0.975,0.213,0.21325277,0.002312433,0.024507974,TF,0
FALSE,FALSE,TRUE,1,0.976,0.001091058,0.000864167,0.974588093,T-EV,2
TRUE,FALSE,FALSE,0.947,0.182,0.181985273,0.002438348,0.051884103,TF,0
TRUE,FALSE,FALSE,0.965,0.202,0.198178976,0.030991745,0.002777325,TF,0
TRUE,FALSE,FALSE,0.998,0.53,0.530655443,0.000483124,0.000512555,TF,0
TRUE,FALSE,FALSE,0.997,0.319,0.319722412,0.000784772,0.00296692,TF,0
TRUE,FALSE,FALSE,0.998,0.314,0.31272529,0.000664637,0.002181776,TF,0
FALSE,FALSE,TRUE,0.92,0.158,0.079906774,0.067208462,0.157066592,T-EV,2
TRUE,FALSE,FALSE,0.997,0.436,0.436058869,0.000491863,0.003075351,TF,0
TRUE,FALSE,FALSE,0.998,0.46,0.460046333,0.001125406,0.002621186,TF,0
FALSE,TRUE,FALSE,0.916,0.146,0.084249177,0.146320132,0.030733434,TI,1
TRUE,FALSE,TRUE,0.894,0.132,0.104466815,0.072550957,0.130974639,T-EV,2
TRUE,FALSE,FALSE,1,0.648,0.647515683,0.000565704,0.001570482,TF,0
FALSE,FALSE,TRUE,0.964,0.193,0.036986012,0.002338229,0.192107806,T-EV,2
TRUE,FALSE,FALSE,0.999,0.623,0.623985004,0.001228897,0.001108465,TF,0
TRUE,FALSE,FALSE,0.999,0.794,0.793563129,0.000886817,0.000367175,TF,0
TRUE,FALSE,FALSE,0.912,0.142,0.140948103,0.08775147,0.037061437,TF,0
TRUE,FALSE,FALSE,0.937,0.181,0.180688213,0.004646284,0.061220168,TF,0
TRUE,FALSE,FALSE,0.999,0.484,0.483853193,0.00059814,0.001604691,TF,0
TRUE,FALSE,FALSE,0.92,0.158,0.156871735,0.025736029,0.080335804,TF,0
TRUE,FALSE,FALSE,0.999,0.606,0.606843309,0.000908421,0.000606822,TF,0
TRUE,FALSE,FALSE,0.998,0.406,0.406793696,0.001149356,0.003105991,TF,0
TRUE,FALSE,FALSE,0.997,0.269,0.267391824,0.000901552,0.003219132,TF,0
TRUE,FALSE,FALSE,0.999,0.662,0.662071968,0.000321507,0.000414872,TF,0
TRUE,FALSE,FALSE,0.911,0.139,0.138499391,0.088947338,0.043399536,TF,0
TRUE,FALSE,FALSE,0.999,0.591,0.591716525,0.000451115,7.51E-05,TF,0
TRUE,FALSE,FALSE,0.995,0.254,0.253067792,0.002922777,0.004713265,TF,0
TRUE,FALSE,FALSE,0.997,0.361,0.362192448,0.000492175,0.003063802,TF,0
TRUE,FALSE,FALSE,0.999,0.494,0.493197635,0.001418705,0.001576121,TF,0
TRUE,FALSE,FALSE,0.913,0.137,0.138518636,0.087407588,0.043210235,TF,0
TRUE,FALSE,FALSE,0.999,0.694,0.69287154,0.001231958,0.001096444,TF,0
TRUE,FALSE,FALSE,0.997,0.346,0.347272318,0.000960326,0.002543035,TF,0
TRUE,FALSE,FALSE,0.999,0.516,0.516788699,0.001593754,0.000499476,TF,0
TRUE,FALSE,FALSE,0.999,0.607,0.604330823,0.000145675,0.000770143,TF,0
TRUE,FALSE,FALSE,0.998,0.46,0.459774817,0.000562046,0.001703664,TF,0
FALSE,FALSE,TRUE,0.999,0.792,0.001111664,3.62E-05,0.791627377,T-EV,2
TRUE,FALSE,FALSE,0.999,0.595,0.595310274,0.000154426,0.000444761,TF,0
TRUE,FALSE,TRUE,0.894,0.131,0.106165114,0.071401076,0.130695558,T-EV,2
TRUE,FALSE,FALSE,0.998,0.379,0.37889421,0.001292714,0.002161257,TF,0
TRUE,FALSE,FALSE,0.999,0.842,0.848569769,0.001136049,8.35E-05,TF,0
TRUE,FALSE,FALSE,0.998,0.567,0.563776307,0.001289976,0.000606384,TF,0
FALSE,FALSE,TRUE,0.999,0.691,1.65E-05,0.000898385,0.689768804,T-EV,2
TRUE,FALSE,FALSE,0.999,0.516,0.515431748,0.001516134,0.00064456,TF,0
FALSE,TRUE,FALSE,0.999,0.961,0.000809589,0.960308087,0.000254743,TI,1
TRUE,FALSE,FALSE,0.999,0.518,0.517604991,0.001507676,0.00150019,TF,0
TRUE,FALSE,FALSE,0.984,0.221,0.220783227,0.010870949,0.015380484,TF,0
FALSE,FALSE,TRUE,0.904,0.136,0.077757997,0.097047194,0.136457995,T-EV,2
TRUE,FALSE,FALSE,0.999,0.582,0.581598933,0.0005561,0.000625298,TF,0
TRUE,FALSE,FALSE,0.999,0.659,0.65766258,0.001164837,3.19E-05,TF,0
TRUE,FALSE,FALSE,0.999,0.558,0.557484927,0.00113371,0.000969234,TF,0
TRUE,FALSE,FALSE,0.999,0.629,0.631015736,0.00082516,0.00023918,TF,0
TRUE,FALSE,FALSE,0.999,0.739,0.730460501,0.000422404,0.00107008,TF,0
TRUE,FALSE,FALSE,0.998,0.29,0.291451278,0.001021411,0.001798131,TF,0
TRUE,FALSE,FALSE,0.953,0.188,0.187272682,0.002225126,0.046816817,TF,0
TRUE,FALSE,FALSE,0.912,0.137,0.141160492,0.090162368,0.042914491,TF,0
TRUE,FALSE,FALSE,0.999,0.621,0.620277894,0.001596005,0.000587844,TF,0
TRUE,FALSE,FALSE,0.998,0.426,0.425323027,0.000509468,0.002132037,TF,0
TRUE,FALSE,FALSE,0.999,0.749,0.750456754,0.001562466,0.000584603,TF,0
TRUE,FALSE,FALSE,0.998,0.316,0.315901664,0.000300006,0.002560806,TF,0
TRUE,FALSE,FALSE,0.999,0.532,0.532219702,0.000377586,0.000636547,TF,0
TRUE,FALSE,FALSE,0.93,0.17,0.169611735,0.011922936,0.06928809,TF,0
TRUE,FALSE,FALSE,0.915,0.144,0.144231677,0.031964416,0.084421437,TF,0
TRUE,FALSE,FALSE,0.999,0.572,0.573056484,0.001489531,4.82E-05,TF,0
TRUE,FALSE,FALSE,0.936,0.176,0.176143729,0.005877513,0.065039224,TF,0
TRUE,FALSE,FALSE,0.936,0.181,0.180442313,0.005119489,0.062929927,TF,0
FALSE,FALSE,TRUE,0.998,0.264,0.002317842,0.000195812,0.264619022,T-EV,2
TRUE,FALSE,FALSE,0.998,0.313,0.313942378,0.001259415,0.00186259,TF,0
TRUE,FALSE,FALSE,0.999,0.923,0.92357529,0.000179932,0.000218026,TF,0
TRUE,FALSE,FALSE,0.915,0.151,0.149922575,0.030505308,0.084361198,TF,0
TRUE,FALSE,FALSE,0.998,0.274,0.274924588,0.000131859,0.001647622,TF,0
TRUE,FALSE,FALSE,0.936,0.18,0.177295643,0.065262698,0.00446916,TF,0
TRUE,FALSE,TRUE,0.894,0.131,0.103725255,0.073063879,0.131039393,T-EV,2
TRUE,FALSE,FALSE,0.998,0.424,0.423705473,0.001198397,0.003069877,TF,0
TRUE,FALSE,FALSE,0.999,0.749,0.751617076,0.000466982,0.000624114,TF,0
TRUE,FALSE,FALSE,0.998,0.397,0.397553156,0.001323753,0.001844332,TF,0
TRUE,FALSE,FALSE,0.998,0.268,0.267804269,0.001569902,0.002480899,TF,0
TRUE,FALSE,FALSE,0.936,0.181,0.181631693,0.00469348,0.063168572,TF,0
TRUE,FALSE,FALSE,0.931,0.169,0.169628265,0.012102439,0.070170616,TF,0
TRUE,FALSE,FALSE,0.999,0.795,0.792524855,0.001364534,0.000812482,TF,0
TRUE,FALSE,FALSE,0.998,0.333,0.332727437,0.00117493,0.001834047,TF,0
TRUE,FALSE,FALSE,0.924,0.162,0.164161352,0.074448101,0.029656825,TF,0
TRUE,FALSE,FALSE,0.995,0.251,0.24984621,0.00273599,0.003819339,TF,0
TRUE,FALSE,FALSE,0.969,0.205,0.20298609,0.032439385,0.001923414,TF,0
TRUE,FALSE,FALSE,0.998,0.411,0.411187419,0.000981202,0.00177679,TF,0
TRUE,FALSE,FALSE,0.999,0.547,0.547295672,0.000860864,0.00028149,TF,0
TRUE,FALSE,FALSE,0.998,0.384,0.384620857,0.00050318,0.001897255,TF,0
TRUE,FALSE,FALSE,0.999,0.653,0.652207272,6.81E-05,0.000572253,TF,0
TRUE,FALSE,FALSE,0.972,0.21,0.21031888,0.002454787,0.027613084,TF,0
TRUE,FALSE,FALSE,0.966,0.196,0.196979412,0.034092325,0.002186617,TF,0
TRUE,FALSE,FALSE,0.999,0.867,0.895188588,0.00026721,0.001346185,TF,0
TRUE,FALSE,FALSE,0.921,0.162,0.16155694,0.078833553,0.016236675,TF,0
TRUE,FALSE,FALSE,0.997,0.303,0.303705252,0.001161972,0.003217794,TF,0
TRUE,FALSE,FALSE,0.998,0.481,0.48096207,0.000919072,0.003007294,TF,0
TRUE,FALSE,FALSE,0.998,0.582,0.582687389,0.001026693,0.001251396,TF,0
TRUE,FALSE,FALSE,0.994,0.245,0.245971472,0.002323935,0.005155508,TF,0
TRUE,FALSE,FALSE,0.975,0.212,0.212010136,0.003193536,0.024183902,TF,0
TRUE,FALSE,FALSE,0.999,0.6,0.599765341,0.00030734,0.001511877,TF,0
TRUE,FALSE,FALSE,0.997,0.424,0.423564727,0.000321106,0.002266578,TF,0
TRUE,FALSE,FALSE,0.93,0.166,0.166113255,0.015428772,0.070257099,TF,0
TRUE,FALSE,FALSE,0.999,0.762,0.760755118,0.001374419,3.80E-06,TF,0
TRUE,FALSE,FALSE,0.984,0.223,0.222473362,0.00221041,0.015491123,TF,0
TRUE,FALSE,FALSE,0.936,0.181,0.180928906,0.001650869,0.063987573,TF,0
TRUE,FALSE,FALSE,0.999,0.51,0.509684148,0.000386058,0.000844491,TF,0
TRUE,FALSE,FALSE,0.998,0.317,0.317056551,0.001162863,0.002133057,TF,0
TRUE,FALSE,FALSE,0.999,0.779,0.778361981,0.001463609,3.39E-05,TF,0
TRUE,FALSE,FALSE,0.998,0.364,0.362658055,0.000986609,0.00236935,TF,0
FALSE,FALSE,TRUE,0.999,0.934,0.000907499,0.001177726,0.93290098,T-EV,2
TRUE,FALSE,FALSE,0.996,0.257,0.25693801,0.000375031,0.004744061,TF,0
TRUE,FALSE,FALSE,0.999,0.936,0.937006297,0.001531742,0.000420385,TF,0
TRUE,FALSE,FALSE,0.999,0.767,0.765155504,0.000797642,0.001304293,TF,0
TRUE,FALSE,FALSE,0.998,0.301,0.30070182,0.001229534,0.001939079,TF,0
TRUE,FALSE,FALSE,0.999,0.659,0.657587822,0.000466334,0.000176209,TF,0
TRUE,FALSE,FALSE,0.999,0.819,0.816975334,0.000842897,0.000477721,TF,0
TRUE,FALSE,FALSE,0.999,0.607,0.606295154,0.00128528,0.000200595,TF,0
TRUE,FALSE,FALSE,0.999,0.944,0.945053765,0.001180313,0.000114752,TF,0
TRUE,FALSE,FALSE,0.988,0.231,0.231397274,0.003189826,0.012855259,TF,0
TRUE,FALSE,FALSE,0.998,0.294,0.294266555,0.000355626,0.002214687,TF,0
TRUE,FALSE,FALSE,0.999,0.794,0.794356918,0.000199615,0.00159021,TF,0
TRUE,FALSE,FALSE,0.999,0.923,0.864603565,0.001554669,0.001211361,TF,0
TRUE,FALSE,FALSE,0.998,0.711,0.71062538,0.000682091,9.64E-05,TF,0
TRUE,FALSE,FALSE,0.998,0.258,0.25914535,7.16E-05,0.001773561,TF,0
TRUE,FALSE,FALSE,0.999,0.681,0.680367494,0.000354039,0.000150861,TF,0
TRUE,FALSE,FALSE,0.999,0.538,0.537363276,0.00098402,0.00144228,TF,0
TRUE,FALSE,FALSE,0.998,0.411,0.411868205,0.001391411,0.003193795,TF,0
TRUE,FALSE,FALSE,0.999,0.595,0.593875082,0.001516676,0.001126314,TF,0
TRUE,FALSE,FALSE,0.997,0.363,0.362639939,0.000195682,0.003171179,TF,0
TRUE,FALSE,FALSE,0.999,0.49,0.490041223,0.000738196,0.000811412,TF,0
TRUE,FALSE,FALSE,0.999,0.799,0.799714303,0.001568854,0.00030026,TF,0
TRUE,FALSE,FALSE,0.999,0.846,0.835000294,0.001302637,0.001395841,TF,0
TRUE,FALSE,FALSE,0.997,0.451,0.452065768,0.000557096,0.003009529,TF,0
TRUE,FALSE,FALSE,0.998,0.525,0.525242942,5.30E-05,0.001543913,TF,0
TRUE,FALSE,FALSE,0.995,0.243,0.243057815,0.002787454,0.005660025,TF,0
TRUE,FALSE,FALSE,0.999,0.888,0.83588818,0.000691158,0.00128183,TF,0
TRUE,FALSE,FALSE,0.997,0.381,0.380316955,0.001216848,0.001721036,TF,0
TRUE,FALSE,FALSE,0.999,0.713,0.712411245,0.000384657,0.000257684,TF,0
FALSE,FALSE,TRUE,0.916,0.15,0.084710255,0.03002471,0.150315506,T-EV,2
TRUE,FALSE,FALSE,1,0.668,0.673588596,0.000926743,0.000743815,TF,0
TRUE,FALSE,FALSE,0.985,0.223,0.223481249,0.003176085,0.01453509,TF,0
FALSE,TRUE,FALSE,0.911,0.135,0.091000216,0.136572167,0.048146989,TI,1
TRUE,FALSE,FALSE,1,0.718,0.716990425,0.001192694,0.000309271,TF,0
TRUE,FALSE,FALSE,0.998,0.564,0.569288822,0.000159494,0.00159908,TF,0
FALSE,FALSE,TRUE,0.998,0.436,0.002449432,0.001408986,0.434812345,T-EV,2
TRUE,FALSE,FALSE,0.997,0.473,0.471893514,0.001377571,0.002751981,TF,0
TRUE,FALSE,FALSE,0.983,0.22,0.220362022,0.002762763,0.017282418,TF,0
TRUE,FALSE,FALSE,0.999,0.736,0.743041695,0.001115283,0.000989556,TF,0
TRUE,FALSE,FALSE,0.998,0.307,0.307140199,0.000949754,0.002564306,TF,0
TRUE,FALSE,FALSE,0.999,0.761,0.763093347,0.000560375,0.000606312,TF,0
TRUE,FALSE,FALSE,0.997,0.38,0.381320567,0.001226771,0.002347218,TF,0
TRUE,FALSE,FALSE,0.999,0.722,0.722353462,0.000864083,0.000131066,TF,0
FALSE,TRUE,FALSE,1,0.978,0.001339081,0.977668784,0.000440173,TI,1
FALSE,TRUE,FALSE,0.999,0.795,2.11E-05,0.794461236,0.000699691,TI,1
TRUE,FALSE,FALSE,0.999,0.6,0.599386502,0.00033006,0.001580288,TF,0
TRUE,FALSE,FALSE,0.999,0.494,0.494928006,0.000170815,0.001405448,TF,0
TRUE,FALSE,FALSE,0.998,0.932,0.931736079,0.000501941,0.001348358,TF,0
TRUE,FALSE,FALSE,0.999,0.524,0.523929785,0.000458931,0.000246569,TF,0
TRUE,FALSE,FALSE,0.93,0.172,0.170694686,0.009817828,0.06931637,TF,0
TRUE,FALSE,FALSE,0.999,0.489,0.488294545,0.001312539,0.000507833,TF,0
TRUE,FALSE,FALSE,0.999,0.577,0.576867591,0.001120877,0.00085085,TF,0
TRUE,FALSE,FALSE,0.994,0.242,0.241904643,0.002708392,0.0063476,TF,0
TRUE,FALSE,FALSE,0.925,0.161,0.16223368,0.01795127,0.074747064,TF,0
TRUE,FALSE,FALSE,0.999,0.84,0.863609834,0.001116304,0.001173061,TF,0
TRUE,FALSE,FALSE,0.929,0.175,0.175471469,0.010508095,0.070117129,TF,0
FALSE,FALSE,TRUE,0.999,0.963,0.001590706,0.00050407,0.963704562,T-EV,2
TRUE,FALSE,FALSE,0.999,0.886,0.848201791,0.001545703,0.001067987,TF,0
TRUE,FALSE,FALSE,1,0.74,0.737268632,0.001243057,0.000971638,TF,0
TRUE,FALSE,FALSE,0.997,0.283,0.282931673,0.00147566,0.002962157,TF,0
FALSE,FALSE,TRUE,0.999,0.97,0.001254879,0.000572628,0.969672681,T-EV,2
TRUE,FALSE,FALSE,0.98,0.221,0.220033377,0.002206638,0.020760478,TF,0
TRUE,FALSE,FALSE,0.999,0.595,0.595486717,0.000652455,0.001013896,TF,0
TRUE,FALSE,FALSE,0.934,0.174,0.176317398,0.066203815,0.044953147,TF,0
TRUE,FALSE,FALSE,0.975,0.215,0.215156527,0.002013154,0.025634736,TF,0
TRUE,FALSE,FALSE,0.998,0.258,0.257889618,0.002135997,0.001891767,TF,0
TRUE,FALSE,FALSE,0.93,0.175,0.173986743,0.009819642,0.07026377,TF,0
FALSE,FALSE,TRUE,0.997,0.437,0.003192601,0.00058071,0.437934794,T-EV,2
FALSE,FALSE,TRUE,0.999,0.931,0.001081973,0.000897082,0.931331173,T-EV,2
TRUE,FALSE,FALSE,0.999,0.877,0.843639478,0.000607775,0.000848401,TF,0
TRUE,FALSE,FALSE,0.999,0.586,0.586969478,6.35E-05,0.00149225,TF,0
TRUE,FALSE,FALSE,0.997,0.421,0.421600265,0.000110184,0.002645305,TF,0
FALSE,TRUE,FALSE,0.999,0.958,0.00120409,0.956833325,0.000243363,TI,1
TRUE,FALSE,FALSE,0.997,0.33,0.329051883,0.001540118,0.001862855,TF,0
TRUE,FALSE,FALSE,0.999,0.638,0.639723127,0.001062942,0.000256823,TF,0
TRUE,FALSE,FALSE,0.987,0.231,0.231652533,0.002885299,0.01266149,TF,0
TRUE,FALSE,FALSE,0.923,0.158,0.15674372,0.025550423,0.078610038,TF,0
TRUE,FALSE,FALSE,0.999,0.8,0.800063025,0.001230083,0.001231657,TF,0
TRUE,FALSE,FALSE,0.998,0.444,0.444034665,0.000681945,0.002933893,TF,0
FALSE,TRUE,FALSE,0.999,0.795,0.000106807,0.795302611,0.000663888,TI,1
TRUE,FALSE,FALSE,0.997,0.406,0.406228502,0.001534192,0.00171517,TF,0
TRUE,TRUE,FALSE,0.886,0.116,0.114548055,0.114174986,0.085090977,TF,0
TRUE,FALSE,FALSE,0.999,0.675,0.67130366,0.00139271,0.000912496,TF,0
TRUE,FALSE,FALSE,0.999,0.622,0.625941986,0.00145986,0.000480645,TF,0
TRUE,FALSE,FALSE,0.998,0.436,0.435010275,0.000664892,0.002926417,TF,0
TRUE,FALSE,FALSE,0.999,0.794,0.795152256,0.000749884,0.00138324,TF,0
TRUE,FALSE,FALSE,0.997,0.337,0.337229774,0.000693961,0.003072787,TF,0
TRUE,FALSE,FALSE,0.999,0.954,0.954242142,0.000509599,0.000737221,TF,0
TRUE,FALSE,FALSE,1,0.509,0.50965878,0.001140002,0.000413869,TF,0
TRUE,FALSE,FALSE,0.983,0.22,0.219007045,0.002754752,0.017551333,TF,0
TRUE,FALSE,FALSE,0.916,0.146,0.146257459,0.031344381,0.083933206,TF,0
TRUE,FALSE,FALSE,0.999,0.632,0.631542585,0.001187389,0.000180946,TF,0
FALSE,TRUE,FALSE,0.999,0.988,0.000733428,0.983858227,0.000589678,TI,1
TRUE,FALSE,FALSE,0.997,0.408,0.407792231,0.001131712,0.002525739,TF,0
TRUE,FALSE,FALSE,0.999,0.766,0.769581065,0.000413008,0.000469089,TF,0
TRUE,FALSE,TRUE,0.892,0.127,0.126198194,0.0481995,0.108607592,TF,0
TRUE,FALSE,FALSE,0.996,0.254,0.253665766,0.001572488,0.003417933,TF,0
TRUE,FALSE,FALSE,0.997,0.33,0.329727782,0.001573055,0.002955734,TF,0
TRUE,FALSE,FALSE,0.998,0.422,0.423458676,0.001496123,0.002243569,TF,0
TRUE,FALSE,FALSE,0.999,0.578,0.579628616,0.000475356,0.00147085,TF,0
