0,1,2,3,4,5,6,7,8,9
TRUE,FALSE,FALSE,0.995,0.254,0.254087945,0.001980086,0.003924222,TF,0
TRUE,FALSE,FALSE,0.997,0.361,0.361710918,0.001240033,0.001659182,TF,0
TRUE,FALSE,FALSE,0.999,0.493,0.49297186,0.001460958,0.000244849,TF,0
TRUE,TRUE,TRUE,0.911,0.137,0.137233761,0.087587697,0.042243835,TF,0
TRUE,FALSE,FALSE,0.999,0.693,0.692582933,0.000639942,0.000533172,TF,0
TRUE,FALSE,FALSE,0.998,0.347,0.347213359,0.001314113,0.003003896,TF,0
TRUE,FALSE,FALSE,0.999,0.516,0.515748985,0.000397544,0.000755746,TF,0
TRUE,FALSE,FALSE,0.999,0.606,0.605666646,0.000440878,0.001512135,TF,0
TRUE,FALSE,FALSE,0.997,0.46,0.459428069,0.001301103,0.002061676,TF,0
FALSE,FALSE,TRUE,0.999,0.791,0.000787909,0.001011738,0.79158715,T-EV,2
TRUE,FALSE,FALSE,0.999,0.595,0.595376077,0.00041215,0.000271201,TF,0
TRUE,TRUE,TRUE,0.896,0.132,0.101620995,0.071516438,0.131920829,T-EV,2
TRUE,FALSE,FALSE,0.998,0.379,0.379242355,0.001302244,0.002701955,TF,0
TRUE,FALSE,FALSE,0.999,0.904,0.845730259,0.001114174,0.000806957,TF,0
TRUE,FALSE,FALSE,0.999,0.566,0.565715488,0.000372113,0.000214912,TF,0
FALSE,FALSE,TRUE,1,0.69,0.000337061,0.000359654,0.690198177,T-EV,2
TRUE,FALSE,FALSE,1,0.517,0.516102062,0.000738817,0.001266751,TF,0
FALSE,TRUE,FALSE,0.999,0.96,0.000424403,0.960680912,0.001064214,TI,1
TRUE,FALSE,FALSE,0.999,0.518,0.517629465,0.000529666,0.000521321,TF,0
TRUE,TRUE,TRUE,0.984,0.221,0.221479701,0.010178291,0.016020331,TF,0
TRUE,TRUE,TRUE,0.905,0.137,0.078403301,0.097608246,0.135964271,T-EV,2
TRUE,FALSE,FALSE,0.998,0.582,0.582718241,0.000865109,9.88E-05,TF,0
TRUE,FALSE,FALSE,1,0.662,0.661564509,0.00016895,0.001411439,TF,0
TRUE,FALSE,FALSE,0.999,0.557,0.558389,0.001572032,0.001214799,TF,0
TRUE,FALSE,FALSE,0.999,0.63,0.628452704,0.000880471,0.000999513,TF,0
TRUE,FALSE,FALSE,0.999,0.749,0.728342923,0.000426938,0.000530849,TF,0
TRUE,FALSE,FALSE,0.997,0.291,0.290810545,0.000565477,0.002779455,TF,0
TRUE,FALSE,TRUE,0.953,0.187,0.187228453,0.003058869,0.048179402,TF,0
TRUE,TRUE,TRUE,0.911,0.14,0.138445061,0.087637907,0.042330317,TF,0
TRUE,FALSE,FALSE,0.999,0.622,0.621088219,0.000318371,0.00069591,TF,0
TRUE,FALSE,FALSE,0.997,0.426,0.426442994,0.00115509,0.003024079,TF,0
TRUE,FALSE,FALSE,0.999,0.751,0.753155361,0.000249411,0.000793353,TF,0
TRUE,FALSE,FALSE,0.998,0.317,0.316518763,0.000398118,0.002181538,TF,0
TRUE,FALSE,FALSE,0.999,0.533,0.53670979,0.000728245,0.00149065,TF,0
TRUE,TRUE,TRUE,0.93,0.169,0.170592188,0.012289128,0.070458539,TF,0
TRUE,TRUE,TRUE,0.916,0.144,0.144574211,0.031344256,0.08474917,TF,0
TRUE,FALSE,FALSE,0.999,0.572,0.571923392,0.001089982,0.001199253,TF,0
TRUE,FALSE,TRUE,0.935,0.176,0.175944274,0.005666631,0.065185857,TF,0
TRUE,FALSE,TRUE,0.936,0.181,0.181145673,0.00596913,0.063180802,TF,0
FALSE,FALSE,TRUE,0.998,0.265,0.002582569,0.00017028,0.264225593,T-EV,2
TRUE,FALSE,FALSE,0.997,0.313,0.312535859,0.001379217,0.002816834,TF,0
TRUE,FALSE,FALSE,0.999,0.923,0.92283923,0.000788337,0.000301003,TF,0
TRUE,TRUE,TRUE,0.916,0.151,0.150025381,0.029185119,0.085213556,TF,0
TRUE,FALSE,FALSE,0.998,0.274,0.274091589,0.000395915,0.001730067,TF,0
TRUE,TRUE,FALSE,0.936,0.179,0.178995992,0.064062132,0.003260484,TF,0
TRUE,TRUE,TRUE,0.895,0.132,0.105128458,0.073843862,0.131785995,T-EV,2
TRUE,FALSE,FALSE,0.998,0.424,0.424755436,0.001401628,0.001613939,TF,0
TRUE,FALSE,FALSE,0.999,0.749,0.752897841,0.000575892,0.001209873,TF,0
TRUE,FALSE,FALSE,0.998,0.397,0.396628537,0.000583151,0.003017012,TF,0
TRUE,FALSE,FALSE,0.997,0.269,0.268282356,0.000823574,0.001651367,TF,0
TRUE,FALSE,TRUE,0.937,0.181,0.181324119,0.004682723,0.063374097,TF,0
TRUE,TRUE,TRUE,0.93,0.169,0.169458202,0.011466913,0.069446027,TF,0
TRUE,FALSE,FALSE,0.998,0.793,0.794801348,0.001335744,0.00043936,TF,0
TRUE,FALSE,FALSE,0.998,0.333,0.332223487,0.000221038,0.002423233,TF,0
TRUE,TRUE,TRUE,0.925,0.161,0.162745612,0.075503258,0.029151516,TF,0
TRUE,FALSE,FALSE,0.996,0.25,0.249703056,0.002596038,0.004781028,TF,0
TRUE,TRUE,FALSE,0.966,0.199,0.198765294,0.033320769,0.002377946,TF,0
TRUE,FALSE,FALSE,0.997,0.411,0.411708335,0.000838126,0.002958737,TF,0
TRUE,FALSE,FALSE,0.999,0.547,0.546463232,1.70E-05,0.000185856,TF,0
TRUE,FALSE,FALSE,0.997,0.384,0.384292755,0.00122328,0.002193298,TF,0
TRUE,FALSE,FALSE,0.998,0.653,0.65289937,9.28E-05,0.001018661,TF,0
TRUE,FALSE,TRUE,0.972,0.21,0.209915644,0.003204429,0.028087491,TF,0
TRUE,TRUE,FALSE,0.967,0.204,0.205450265,0.031529097,0.002644016,TF,0
TRUE,FALSE,FALSE,0.999,0.862,0.886882906,0.001508931,0.001061365,TF,0
TRUE,TRUE,TRUE,0.922,0.162,0.161433134,0.07853727,0.016578337,TF,0
TRUE,FALSE,FALSE,0.998,0.304,0.30309033,0.000867996,0.002667482,TF,0
TRUE,FALSE,FALSE,0.998,0.481,0.48042645,0.001167029,0.003212371,TF,0
TRUE,FALSE,FALSE,0.999,0.582,0.581924742,0.000167913,0.001258953,TF,0
TRUE,FALSE,FALSE,0.994,0.246,0.245234725,0.00269987,0.005123694,TF,0
TRUE,FALSE,TRUE,0.975,0.211,0.211028121,0.00177658,0.025674239,TF,0
TRUE,FALSE,FALSE,0.999,0.6,0.600379861,0.001549066,0.000506131,TF,0
TRUE,FALSE,FALSE,0.998,0.424,0.424528521,0.001421011,0.002777616,TF,0
TRUE,TRUE,TRUE,0.929,0.167,0.167098509,0.015452164,0.069727917,TF,0
TRUE,FALSE,FALSE,0.999,0.761,0.760238266,0.000101531,0.001521609,TF,0
TRUE,FALSE,TRUE,0.985,0.223,0.223116818,0.003190456,0.015199653,TF,0
TRUE,FALSE,TRUE,0.937,0.181,0.180655676,0.001663575,0.064359462,TF,0
TRUE,FALSE,FALSE,0.999,0.509,0.50920181,0.000319488,0.000375346,TF,0
TRUE,FALSE,FALSE,0.998,0.317,0.316661347,0.000958294,0.003053907,TF,0
TRUE,FALSE,FALSE,0.998,0.778,0.778917732,6.24E-05,0.001232346,TF,0
TRUE,FALSE,FALSE,0.997,0.363,0.363724446,8.38E-05,0.002942681,TF,0
FALSE,FALSE,TRUE,0.999,0.933,0.000327036,0.00153309,0.932612925,T-EV,2
TRUE,FALSE,FALSE,0.996,0.256,0.257643564,0.001362515,0.004791597,TF,0
TRUE,FALSE,FALSE,1,0.936,0.935913375,0.001242955,0.000628119,TF,0
TRUE,FALSE,FALSE,0.999,0.768,0.768826053,0.001104982,0.000236889,TF,0
TRUE,FALSE,FALSE,0.998,0.301,0.299713273,0.001510911,0.002290403,TF,0
TRUE,FALSE,FALSE,0.999,0.657,0.657546135,0.000341906,0.000830685,TF,0
TRUE,FALSE,FALSE,0.998,0.819,0.819481157,0.001173049,0.000234588,TF,0
TRUE,FALSE,FALSE,0.999,0.605,0.606329321,0.000188091,0.001470859,TF,0
TRUE,FALSE,FALSE,0.999,0.944,0.943998589,0.0003339,0.000617312,TF,0
TRUE,FALSE,TRUE,0.987,0.232,0.231513821,0.003194218,0.011455099,TF,0
TRUE,FALSE,FALSE,0.997,0.293,0.29449567,0.000686938,0.003168632,TF,0
TRUE,FALSE,FALSE,0.999,0.793,0.793665223,0.000782103,0.001390368,TF,0
TRUE,FALSE,FALSE,1,0.855,0.89794631,0.0004305,0.000970187,TF,0
TRUE,FALSE,FALSE,0.999,0.711,0.710983349,0.000309163,0.000835957,TF,0
TRUE,FALSE,FALSE,0.998,0.259,0.25861551,0.001300253,0.001777195,TF,0
TRUE,FALSE,FALSE,0.999,0.68,0.679622174,0.000480446,0.000440646,TF,0
TRUE,FALSE,FALSE,0.999,0.543,0.542282078,0.000957575,0.001538503,TF,0
TRUE,FALSE,FALSE,0.997,0.411,0.411531205,0.000860708,0.003048358,TF,0
TRUE,FALSE,FALSE,0.999,0.595,0.594628865,0.000156492,0.000706238,TF,0
TRUE,FALSE,FALSE,0.998,0.364,0.362683694,0.001071272,0.002630836,TF,0
TRUE,FALSE,FALSE,0.999,0.491,0.490687792,0.001502686,0.001518687,TF,0
TRUE,FALSE,FALSE,0.999,0.799,0.799361014,0.000331666,0.001517173,TF,0
TRUE,FALSE,FALSE,0.998,0.874,0.846990307,0.000495205,0.001544898,TF,0
TRUE,FALSE,FALSE,0.998,0.452,0.451559723,0.000846486,0.002968741,TF,0
TRUE,FALSE,FALSE,0.999,0.526,0.525567643,0.001018845,0.001364767,TF,0
TRUE,FALSE,FALSE,0.994,0.242,0.241990431,0.002838315,0.005470123,TF,0
TRUE,FALSE,FALSE,0.999,0.837,0.84588526,0.000572088,0.001291973,TF,0
TRUE,FALSE,FALSE,0.998,0.382,0.381001472,0.000133744,0.003141797,TF,0
TRUE,FALSE,FALSE,0.999,0.712,0.712516453,0.001043031,0.001256103,TF,0
TRUE,TRUE,TRUE,0.915,0.15,0.084856699,0.029327929,0.150275848,T-EV,2
TRUE,FALSE,FALSE,0.999,0.677,0.665925422,0.000679262,0.001402405,TF,0
TRUE,FALSE,TRUE,0.984,0.223,0.223804239,0.001938343,0.016037135,TF,0
TRUE,TRUE,TRUE,0.911,0.136,0.094102501,0.135573443,0.048237642,TI,1
TRUE,FALSE,FALSE,0.999,0.717,0.718021838,0.001276796,0.001024592,TF,0
TRUE,FALSE,FALSE,0.999,0.566,0.564603334,0.000964809,0.00102775,TF,0
FALSE,FALSE,TRUE,0.998,0.436,0.001805221,0.00147595,0.434917325,T-EV,2
TRUE,FALSE,FALSE,0.997,0.473,0.472870615,0.001187453,0.003213076,TF,0
TRUE,FALSE,TRUE,0.983,0.219,0.219583914,0.002624219,0.016456675,TF,0
TRUE,FALSE,FALSE,0.999,0.728,0.735818682,0.001431981,2.84E-05,TF,0
TRUE,FALSE,FALSE,0.997,0.307,0.306520962,0.000990464,0.001913691,TF,0
TRUE,FALSE,FALSE,0.999,0.763,0.761787069,0.001572054,0.000760433,TF,0
TRUE,FALSE,FALSE,0.997,0.38,0.38116493,0.000606988,0.002586801,TF,0
TRUE,FALSE,FALSE,1,0.722,0.72148765,0.000448782,0.000975507,TF,0
FALSE,TRUE,FALSE,0.999,0.978,0.001218622,0.977947551,0.00158869,TI,1
FALSE,TRUE,FALSE,0.999,0.795,0.001153703,0.795105949,0.000452959,TI,1
TRUE,FALSE,FALSE,0.998,0.6,0.599259054,0.000954384,0.000593928,TF,0
TRUE,FALSE,FALSE,0.999,0.496,0.494639139,0.001158501,0.001011564,TF,0
TRUE,FALSE,FALSE,0.999,0.932,0.930802838,0.001061675,0.000897535,TF,0
TRUE,FALSE,FALSE,0.999,0.523,0.523811159,0.001132519,0.001245285,TF,0
TRUE,FALSE,TRUE,0.93,0.172,0.171313463,0.0099681,0.06926834,TF,0
TRUE,FALSE,FALSE,0.999,0.489,0.488423803,0.001295905,0.000596222,TF,0
TRUE,FALSE,FALSE,0.999,0.577,0.577300463,3.70E-05,0.001162847,TF,0
TRUE,FALSE,FALSE,0.994,0.243,0.243033012,0.002250695,0.00568469,TF,0
TRUE,TRUE,TRUE,0.924,0.162,0.16237341,0.019260966,0.075462168,TF,0
TRUE,FALSE,FALSE,0.999,0.919,0.842027937,0.000986268,0.001365408,TF,0
TRUE,TRUE,TRUE,0.93,0.176,0.174308301,0.010686991,0.070742028,TF,0
FALSE,FALSE,TRUE,1,0.963,0.000376773,0.001483539,0.964330453,T-EV,2
TRUE,FALSE,FALSE,0.998,0.831,0.891596331,0.001484215,0.001362206,TF,0
TRUE,FALSE,FALSE,1,0.724,0.74396719,4.46E-05,0.000265479,TF,0
TRUE,FALSE,FALSE,0.997,0.282,0.282956311,0.000653843,0.002972785,TF,0
FALSE,FALSE,TRUE,0.999,0.97,0.001250941,0.000813476,0.970705978,T-EV,2
TRUE,FALSE,TRUE,0.98,0.219,0.220417351,0.003170384,0.020895744,TF,0
TRUE,FALSE,FALSE,0.999,0.589,0.594773193,0.000314525,0.000415843,TF,0
TRUE,TRUE,TRUE,0.935,0.175,0.175294942,0.064635185,0.044107956,TF,0
TRUE,FALSE,TRUE,0.976,0.215,0.214594009,0.002911623,0.024776719,TF,0
TRUE,FALSE,FALSE,0.997,0.258,0.258972145,0.002777772,0.001760296,TF,0
TRUE,TRUE,TRUE,0.93,0.175,0.174569568,0.010735447,0.069992929,TF,0
FALSE,FALSE,TRUE,0.998,0.437,0.002065886,0.000451923,0.437760071,T-EV,2
FALSE,FALSE,TRUE,0.999,0.931,0.000866888,0.001452494,0.930789358,T-EV,2
TRUE,FALSE,FALSE,0.998,0.919,0.875408149,3.79E-05,0.000452779,TF,0
TRUE,FALSE,FALSE,0.999,0.588,0.586938361,0.00071296,9.68E-05,TF,0
TRUE,FALSE,FALSE,0.998,0.422,0.42161946,0.001071354,0.001890791,TF,0
FALSE,TRUE,FALSE,0.999,0.957,0.000545671,0.957471407,0.001377595,TI,1
TRUE,FALSE,FALSE,0.997,0.33,0.329739249,0.001257077,0.002414662,TF,0
TRUE,FALSE,FALSE,0.999,0.637,0.640769857,0.001092594,0.000283805,TF,0
TRUE,FALSE,TRUE,0.988,0.232,0.231685949,0.003117276,0.012182563,TF,0
TRUE,TRUE,TRUE,0.921,0.157,0.156872751,0.025369763,0.078299898,TF,0
TRUE,FALSE,FALSE,0.999,0.8,0.79964508,6.74E-05,4.45E-05,TF,0
TRUE,FALSE,FALSE,0.998,0.443,0.44362794,0.00140845,0.001778618,TF,0
FALSE,TRUE,FALSE,0.999,0.795,0.000514595,0.794359608,0.000473965,TI,1
TRUE,FALSE,FALSE,0.998,0.407,0.406182845,0.001320941,0.002850015,TF,0
TRUE,TRUE,TRUE,0.886,0.12,0.118552612,0.114131406,0.085278841,TF,0
TRUE,FALSE,FALSE,1,0.664,0.666178752,0.000730762,0.000183708,TF,0
TRUE,FALSE,FALSE,0.999,0.623,0.62503931,0.001171111,3.19E-05,TF,0
TRUE,FALSE,FALSE,0.997,0.436,0.435067477,0.001161711,0.003154652,TF,0
TRUE,FALSE,FALSE,0.999,0.794,0.794650507,0.001180642,0.001531905,TF,0
TRUE,FALSE,FALSE,0.997,0.337,0.337574568,0.000528941,0.00275488,TF,0
TRUE,FALSE,FALSE,0.999,0.954,0.954059496,0.001285039,0.001415111,TF,0
TRUE,FALSE,FALSE,0.999,0.509,0.509034801,0.000915085,0.000171425,TF,0
TRUE,FALSE,TRUE,0.983,0.219,0.220286506,0.001731678,0.016686979,TF,0
TRUE,TRUE,TRUE,0.915,0.145,0.145681668,0.032041149,0.084958324,TF,0
TRUE,FALSE,FALSE,0.999,0.633,0.632608177,0.000995783,0.001546865,TF,0
FALSE,TRUE,FALSE,0.999,0.984,0.000681868,0.992034048,0.001362347,TI,1
TRUE,FALSE,FALSE,0.997,0.408,0.408356165,0.001145457,0.003150708,TF,0
TRUE,FALSE,FALSE,0.999,0.766,0.765152363,0.000241164,0.000809714,TF,0
TRUE,TRUE,TRUE,0.891,0.126,0.125981953,0.048164974,0.109180733,TF,0
TRUE,FALSE,FALSE,0.996,0.254,0.253115523,0.000348418,0.004269216,TF,0
TRUE,FALSE,FALSE,0.997,0.329,0.32879581,0.001355851,0.001766214,TF,0
TRUE,FALSE,FALSE,0.997,0.423,0.421935416,0.001006318,0.002059967,TF,0
TRUE,FALSE,FALSE,0.998,0.579,0.579332584,0.00142801,0.001092862,TF,0
