Numberofreferences,NetSwitchingPower,Numberofnets,Numberofports,Numberofcells,Numberofsequentialcells,CombinationalSwitchingPower,CombinationalTotalPower,TotalDynamicPower,TotalSwitchingPower,TotalTotalPower,Label
-0.024667807,-0.017267223,-0.018910836,-0.009554135,0.05622419,0.017185742,0.016309064,-0.015752392,-0.01441713,-0.015819117,-0.019221846,1
-0.017028987,-0.012235236,-0.014114637,-0.004098652,0.1280616,0.033026755,0.04118298,-0.014080249,-0.010397344,-0.0101724295,-0.017743975,1
0.020956287,-0.00860355,-0.010885109,0.016846217,0.16138075,0.09111562,0.08219018,-0.022338275,-0.013819224,-0.014589726,-0.011995301,1
-0.008196305,-0.0023163473,-0.0037669986,0.0790574,0.036750972,0.3197478,0.32516104,-0.0053441366,-0.009723811,-0.006665525,-0.0132509265,1
-0.012335896,0.00025426503,-0.00397811,0.08209629,0.010724358,0.31664374,0.32295087,-0.0013826806,-0.013032696,-0.004010546,-0.011365705,1
0.55433214,0.6029547,0.59619254,0.053110875,-0.028984167,-0.06368267,-0.028771548,0.61782324,0.63784254,0.6486174,0.6230098,1
-0.023847897,-0.01474145,-0.017529735,-0.01187533,-0.044104077,-0.024616592,-0.028754057,-0.017332193,-0.01700082,-0.020974195,-0.016173683,1
-0.027263097,0.26309308,0.27815142,1.4872956,0.11284648,-0.11848236,-0.12127801,0.034053028,0.020678256,0.050130762,0.0765547,1
-0.015833493,-0.021365881,-0.023341488,-0.026790341,-0.06251522,-0.039672256,-0.046951834,-0.021206234,-0.015820827,-0.0223388,-0.016924672,1
0.009395256,-0.0037096487,-0.0022315104,0.069501586,-0.01859023,0.24899511,0.23936668,-0.017059926,-0.005312425,-0.015855081,-0.010176092,1
-0.023968618,-0.017847255,-0.020656783,-0.0047245864,0.018436491,0.009257836,0.011998009,-0.01960617,-0.014326925,-0.020088388,-0.022080097,1
0.051145993,-0.01623743,-0.009195477,-0.04038745,-0.034568287,-0.007155911,-0.0780052,-0.024308573,-0.024090555,-0.026572857,0.013144366,1
-0.008640257,0.26990443,0.34799713,1.9375001,0.17710406,-0.07156383,-0.07763432,0.108026244,0.08444996,0.09727154,0.013195422,1
0.0061614886,-0.014245377,-0.010364066,0.013739906,0.06620879,0.03578934,-0.0045029013,-0.01958192,-0.02012476,-0.018337063,-0.005090695,1
-0.018535059,-0.013431157,-0.021496285,-0.005199084,0.054790184,0.0146752875,0.018440126,-0.019197777,-0.012117784,-0.018405605,-0.017427929,1
0.5839982,0.62287676,0.625863,0.08604509,-0.020959146,-0.0640203,-0.022403907,0.6683839,0.6722708,0.66844165,0.6545934,1
-0.00050647464,0.18565644,0.21181807,1.2404662,0.14204895,-0.07281938,-0.04560734,0.08541781,0.049647193,0.08680211,0.029287346,1
-0.0042657545,-0.0005817348,0.0021895599,0.077850506,0.072460026,0.3170979,0.32108137,-0.0059819957,-0.009756188,-0.0029272689,-0.0083941445,1
-0.010147779,0.0015229909,-0.0033468911,0.08365259,-0.076930344,0.3058693,0.31222093,-0.0073869107,-0.0068545705,-0.005392596,-0.013920499,1
0.01614108,-0.008042212,-0.013151253,0.0107521415,0.15010819,0.07400874,0.06775194,-0.020628422,-0.012834593,-0.012715381,-0.012547592,1
-0.011938251,-0.0034674415,-0.003456748,0.06862969,0.112376645,0.32901698,0.33805427,-0.003930833,-0.0074324673,-0.0025376948,-0.013955872,1
0.0050921245,-0.015067889,-0.022195138,0.0061289296,0.051288486,0.03491739,0.038571227,-0.023818968,-0.013048335,-0.021099474,-0.017143097,1
0.5702951,0.6044305,0.6189827,0.05561459,-0.026925497,-0.036764055,-0.031925414,0.62269104,0.655391,0.6402058,0.6368924,1
-0.013087352,-0.011263917,-0.020709153,-0.012350654,0.072019756,0.0124826655,0.014311558,-0.017648252,-0.01281857,-0.018810065,-0.017390031,1
-0.01811431,-0.01953137,-0.024082277,-0.025082437,-0.12940729,-0.054219015,-0.05216489,-0.022389904,-0.015194702,-0.021204581,-0.023148704,1
-0.0032834737,0.3052771,0.36086246,1.9727997,0.16252263,-0.08238439,-0.07491692,0.12089252,0.07089674,0.09973698,0.032980263,1
-0.026595771,-0.018782131,-0.018214742,-0.012326309,0.036071196,0.003541015,0.0014440371,-0.018205252,-0.014875173,-0.020780306,-0.019680336,1
0.007979561,-0.013819615,-0.016571846,0.032644447,0.017192297,0.13738891,0.133969,-0.01787705,-0.01382346,-0.017301757,-0.014051,1
-0.017211601,-0.00021940004,9.198114e-05,0.079320475,0.02542355,-0.03699708,-0.024290273,-0.009020115,-0.013498611,-0.018732235,-0.012194851,1
-0.008673302,-0.003668354,-0.0022008922,0.07735149,0.06327394,0.32363364,0.3264043,-0.006635951,-0.01050737,-0.010487471,-0.013886543,1
-0.013836035,0.27877635,0.3286692,1.8222975,0.17399195,-0.08863934,-0.07819751,0.10091024,0.067293614,0.10011117,0.022376213,1
-0.014642476,-0.0076085916,-0.0048891315,0.068428256,0.009059258,0.3184601,0.32312417,-0.0058239764,-0.0077175023,-0.010688042,-0.014167121,1
-0.015445528,-0.014149739,-0.0200402,-0.0073928814,0.06003452,0.026266234,0.018367535,-0.019648783,-0.015558901,-0.021081984,-0.021451086,1
-0.016271446,-0.01086739,-0.021829173,-0.004366303,0.094586045,0.020363947,0.030250335,-0.01988346,-0.010660912,-0.017256647,-0.021545775,1
-0.015332983,0.18723127,0.23261727,1.2589365,0.14952831,-0.09966706,-0.10727393,0.047951862,0.040666882,0.06489764,0.02830283,1
0.37436688,0.3734701,0.37997672,0.035417393,-0.035157114,-0.053618804,-0.07015201,0.39291474,0.3906758,0.38795078,0.4001959,1
-0.0118498085,-0.005960361,0.002704179,0.07383745,-0.07015267,0.30268347,0.30890632,-0.010628648,-0.0055973837,-0.0033469629,-0.0077018877,1
0.011858684,-0.0028913813,-0.005608053,0.046996467,0.16373366,0.21076079,0.20958605,-0.013099426,-0.011015869,-0.011950787,-0.016601155,1
-0.013761259,-0.010519202,-0.018623868,0.014028196,-0.10052861,0.003415566,0.0018451586,-0.023535645,-0.013942535,-0.025897682,-0.027397484,1
-0.016320825,-0.008362043,-0.01991169,-0.01023748,0.062339693,0.00545511,0.010849524,-0.011683954,-0.012813064,-0.014371674,-0.019995067,1
-0.025808383,-0.015363122,-0.019623635,-0.0103835,0.048472606,0.011030225,0.015659131,-0.01589235,-0.0129824905,-0.016618535,-0.021704663,1
-0.025458548,-0.015799504,-0.015069077,0.030306892,0.02363056,0.000662487,0.0032132734,-0.010501979,-0.02165204,-0.014979948,-0.010007225,1
-0.018733919,-0.013649876,-0.016772084,-0.008126436,0.0072516017,-0.012991134,-0.009970761,-0.016102444,-0.016912926,-0.022186179,-0.018089773,1
-0.012004449,0.2805899,0.34385142,1.9235446,0.14269395,-0.08187657,-0.069538265,0.11500073,0.067068316,0.096281804,0.03518411,1
-0.009943404,-0.0024308534,-0.0022926172,0.07221452,0.11207612,0.32256818,0.33174232,-0.0047727786,-0.008580583,-0.0015653437,-0.011023064,1
-0.018687025,-0.017572276,-0.02116255,-0.0014764816,-0.11475501,-0.015818087,-0.015622396,-0.024834557,-0.014217014,-0.023541622,-0.025031548,1
-0.018231232,-0.019527324,-0.023307616,-0.026066156,-0.13072251,-0.046638608,-0.047400966,-0.022317119,-0.01399989,-0.018506557,-0.019301966,1
0.0021689776,-0.008270358,-0.006435081,0.03432816,0.15288766,0.17514025,0.17367944,-0.012291258,-0.011642522,-0.007781985,-0.010703508,1
-0.028144605,0.27304983,0.28491572,1.6672386,0.14039665,-0.105520725,-0.09172254,0.068170644,0.03558744,0.069137774,0.04799309,1
0.3782562,0.44763198,0.44759107,0.1574748,0.010822229,-0.06676726,-0.08810059,0.40403065,0.42756736,0.4232037,0.4594904,1
-0.017089799,-0.019040834,-0.021253336,-0.015160287,-0.13258033,-0.04397544,-0.03705685,-0.022971699,-0.015406991,-0.02187958,-0.023862902,1
-0.0058791162,0.00014035031,0.00077865086,0.08094807,-0.06698884,0.30835226,0.31163847,-0.0033381023,-0.009411859,-0.0043082153,-0.0119112525,1
-0.030165482,0.19501631,0.22556032,1.2698259,0.14954147,-0.08097423,-0.07991966,0.045244977,0.014459872,0.066038035,0.032677557,1
-0.0057189474,-0.000771475,0.0028962744,0.10020155,-0.05772163,0.3262212,0.31856167,-0.010046246,-0.005406866,-0.009063659,-0.0090571195,1
-0.015134246,-0.0041018026,-0.0059645018,0.06824366,0.11258349,0.33540034,0.34355366,-0.002680976,-0.007883134,-0.0049490556,-0.015925935,1
0.007089774,-0.012768292,-0.007386728,0.032796472,0.123347595,0.19046395,0.18978286,-0.014808588,-0.014826166,-0.011854946,-0.007191293,1
-0.017956156,-0.017393295,-0.020843742,-0.0069098156,0.041326977,0.013281388,0.013734644,-0.020583928,-0.013774428,-0.019661732,-0.018481996,1
0.027553875,0.036034968,0.035097353,0.26058495,0.03974837,-0.031152807,-0.034282386,0.004078526,-0.003020444,-0.0041479976,-0.008652994,1
0.0077461447,0.0008952394,-0.0073430683,0.07223519,0.00899554,0.035153568,0.046710864,-0.017196996,-0.017932609,-0.019388625,-0.01997961,1
-0.0027852478,-0.007390446,-0.008238501,0.06904527,0.08423738,0.32606035,0.32420528,-0.0054980926,-0.012906569,-0.004340953,-0.007514,1
-0.004093415,-0.0025396394,0.0008078972,0.086185805,-0.053155795,0.32397652,0.3333203,-0.009730337,-0.0022910116,-0.008454408,-0.0132590365,1
0.0006816406,0.20085649,0.25617442,1.4406904,0.16459347,-0.071963154,-0.07230191,0.09146763,0.06013236,0.089326695,0.009379126,1
-0.008511634,-0.018889982,-0.018914096,-0.026915228,-0.06269126,-0.03521204,-0.045072746,-0.018620105,-0.017349962,-0.021704901,-0.013883945,1
0.052240696,-0.021193929,-0.0112466775,-0.05648233,-0.052643187,-0.017113153,-0.08139198,-0.02407235,-0.023090031,-0.022218514,0.013996918,1
-0.016940646,-0.013826885,-0.02173702,-0.0051744077,0.057987757,0.019241335,0.02214966,-0.01886731,-0.012515969,-0.019886985,-0.018787846,1
-0.018649876,-0.019750316,-0.025450718,-0.030422533,-0.13014871,-0.05034753,-0.04925441,-0.018357106,-0.014044258,-0.017733097,-0.018170957,1
-0.002209819,0.24252674,0.28354365,1.6647335,0.21590702,-0.08688064,-0.076590486,0.09451914,0.057929944,0.09236183,-0.0077090077,1
-0.007885783,-0.009200427,-0.0021143742,0.07026649,-0.018848304,0.29492295,0.28742328,-0.013465286,-0.009638811,-0.020653144,-0.017582789,1
0.02008057,0.030375596,0.05076316,0.2788677,0.027470082,-0.06560775,-0.061685033,-0.015481814,0.0028664405,-0.0009808438,-0.013455754,1
0.014467095,0.0054159183,0.004087329,0.120782584,-0.014492258,-0.060402773,-0.06227155,0.0016146023,-0.023646794,-0.006453407,0.009965524,1
0.00010122638,0.2394201,0.28595024,1.643812,0.16101608,-0.07737313,-0.06605632,0.108135894,0.060315955,0.09106433,0.005275842,1
0.029977757,0.020710986,0.030444821,0.22901699,0.00044958293,-0.045360744,-0.033497885,-0.0015793014,0.0005474733,-0.012390067,-0.00757875,1
-0.0060136756,-0.015073094,-0.0135213435,-0.016340656,0.0548999,0.02062056,0.0002170903,-0.021533988,-0.016466811,-0.022131834,-0.0061552487,1
-0.013776577,-0.0074430844,-0.0009962153,0.07344899,0.017324358,0.3199896,0.319362,-0.0061234096,-0.008586197,-0.010839052,-0.012649467,1
0.006136243,-0.013387903,-0.011470122,-0.016049916,0.04283464,0.02813297,-0.0024425304,-0.019132659,-0.01801971,-0.022988021,-0.0127565265,1
-0.017226208,-0.018983707,-0.021671792,-0.019054914,-0.12905692,-0.047177203,-0.045084808,-0.02254862,-0.015730102,-0.021387622,-0.023083147,1
-0.008948908,-0.004191489,-0.000836052,0.073572636,0.025391951,0.31991157,0.32477146,-0.0054615308,-0.007435213,-0.006639558,-0.011980643,1
-0.010816715,-0.0033311704,-0.0045067174,0.06792593,0.09719163,0.323684,0.33460286,-0.0027857134,-0.0073750755,0.0013399227,-0.011411041,1
-0.02502989,-0.018730164,-0.020765148,-0.009340236,0.030367129,0.005861575,0.010146537,-0.019590931,-0.013364135,-0.019407682,-0.020479936,1
0.003077983,0.16038103,0.1926715,1.0996495,0.15514384,-0.078851126,-0.10104258,0.07261854,0.03830044,0.064185165,-0.02891532,1
-0.022771977,-0.02194357,-0.02141337,-0.028974274,-0.0062330626,-0.026957342,-0.03219016,-0.018063914,-0.014355245,-0.01828029,-0.017187182,1
-0.024015218,-0.025927402,-0.026011955,-0.045717746,-0.09139956,-0.06955708,-0.075393096,-0.021642137,-0.018995974,-0.022929065,-0.019147988,1
-0.0066181915,-0.00013749022,0.0012952061,0.08674608,-0.04954466,0.31235164,0.32152987,-0.0070581306,-0.006341503,-0.0061535994,-0.013938319,1
0.55639815,0.61481947,0.5996585,0.032643408,-0.01933065,-0.056098156,-0.03097369,0.61139107,0.64758015,0.642794,0.64536566,1
-0.016427185,0.27832606,0.341117,1.861699,0.22202583,-0.08077475,-0.09116715,0.096604235,0.0642343,0.11286389,0.009206336,1
-0.01760497,-0.01622149,-0.013576736,0.0068691466,0.0053302795,0.019748786,0.01156094,-0.021585897,-0.015153225,-0.023544751,-0.018265292,1
-0.020836271,-0.018781506,-0.021959843,-0.0076337997,0.03260138,0.0097876005,0.0136761945,-0.02034098,-0.011284935,-0.01696574,-0.019158706,1
-0.005728622,-0.018829465,-0.026328241,-0.03595829,-0.10900159,-0.049233593,-0.060586885,-0.019910123,-0.016159195,-0.02115636,-0.016116042,1
-0.017222505,0.2847375,0.2983625,1.7029299,0.16500902,-0.10577937,-0.07989533,0.096414305,0.04470768,0.07695979,0.03692754,1
0.0020249477,-0.009070828,-0.01450867,0.010129174,0.13034086,0.058664672,0.05971754,-0.018340526,-0.010733913,-0.011514294,-0.01338217,1
-0.018595204,-0.023367863,-0.02547084,-0.037753373,-0.12701538,-0.062027782,-0.0636994,-0.022305021,-0.016935226,-0.018255945,-0.017800912,1
-0.019127354,-0.021101408,-0.02334977,-0.028384382,-0.1302599,-0.056699842,-0.053601146,-0.02123963,-0.016640995,-0.020251257,-0.020805687,1
0.5439305,0.5791931,0.61350006,0.115544856,-0.041328497,-0.07661316,-0.04447069,0.6164192,0.64096177,0.64505696,0.5974233,1
-0.005930026,0.0024151672,0.0028653527,0.08649515,-0.043735705,0.31891733,0.32659477,-0.00094027445,-0.010190154,0.0013062833,-0.00831507,1
-0.02124016,-0.02854915,-0.024655737,-0.04685965,-0.12668112,-0.067639105,-0.07308145,-0.025671288,-0.01704799,-0.022597104,-0.018544737,1
-0.008434177,-0.014111406,-0.01831006,0.010110201,-0.10986987,-0.008132403,-0.003951624,-0.023861958,-0.014071333,-0.023429627,-0.02472553,1
0.14722449,0.14372016,0.12964337,0.17355765,-0.056251675,-0.079115,-0.09727644,0.091688715,0.10530367,0.112623386,0.092554286,1
-0.02623048,0.2722251,0.27621466,1.444139,0.074723944,-0.11114987,-0.1135496,0.06002815,0.036425184,0.03893072,0.057718124,1
-0.021218367,-0.020865068,-0.023693081,-0.02894011,-0.06672673,-0.044507235,-0.047666125,-0.020727608,-0.01482104,-0.021513432,-0.020522293,1
-0.0027408777,-0.0044801617,-0.004399021,0.07267375,0.033961132,0.31394824,0.3252862,-0.0035423161,-0.0065878956,0.0018874677,-0.008797934,1
-0.023589168,-0.020549957,-0.022051677,-0.028807262,-0.003575515,-0.027224023,-0.031440593,-0.0150918495,-0.014791547,-0.016871244,-0.019028962,1
-0.0029500844,0.011657268,0.0065900106,0.13390842,-0.012266744,-0.02419276,-0.0039967718,0.0027633663,-0.01128219,-0.014146184,-0.009237396,1
-0.025384236,0.25746015,0.24941112,1.4761105,0.097767934,-0.11155572,-0.07855942,0.053617597,0.017142843,0.03922578,0.05224378,1
0.5708886,0.6122565,0.6040182,0.06985576,-0.0013312027,-0.056643248,-0.042403094,0.63095057,0.64867765,0.61516255,0.62995785,1
-0.022173516,-0.021429207,-0.019578049,-0.013468945,-0.01329891,-0.010393306,-0.014869483,-0.021466715,-0.015468988,-0.021692123,-0.019003544,1
-0.013128691,-0.005125205,-0.0037287036,0.06505981,0.107334286,0.33100444,0.33337772,-0.005746754,-0.008793841,-0.008001521,-0.014136067,1
-0.0011279434,0.2208995,0.26018593,1.4994388,0.18918386,-0.08238648,-0.08905968,0.09526069,0.055452842,0.10695263,-0.0028244294,1
-0.011188981,-0.009809527,-0.001149808,0.06921771,0.06575361,0.31552038,0.31575456,-0.0057370886,-0.0074990755,-0.008174359,-0.009883348,1
-0.016378049,-0.016150739,-0.016937155,0.0005518943,0.009992726,0.017969823,0.009575806,-0.022328382,-0.01736809,-0.025970869,-0.021491818,1
-0.025379553,-0.017099246,-0.021988977,-0.014780002,0.04648082,-0.002091894,0.006604883,-0.015895125,-0.0120339645,-0.015444033,-0.017565638,1
-0.026408345,-0.0159043,-0.0181578,-0.009694075,0.052313052,0.011892062,0.013198128,-0.018632261,-0.015979432,-0.020213101,-0.018751869,1
-0.012368933,-0.004699067,-0.006055255,0.06939152,0.1127463,0.32905746,0.33701047,-0.0064579686,-0.007880944,-0.00740561,-0.008817543,1
-0.01184537,-0.02023141,-0.019588225,-0.016129257,-0.100870445,-0.029014662,-0.039876424,-0.023633976,-0.01704647,-0.022378966,-0.017523702,1
-0.015549508,-0.022229899,-0.024727255,-0.03715744,-0.05542656,-0.05166409,-0.06287067,-0.020003557,-0.015087004,-0.019764569,-0.016020492,1
-0.012063053,-0.016412266,-0.021761512,-0.0024157446,-0.00610999,0.0066459216,0.0062925015,-0.02026815,-0.013047504,-0.02343668,-0.022367686,1
-0.014363543,0.17692,0.19649461,1.1708242,0.13888109,-0.089470565,-0.061281413,0.062124595,0.031769935,0.072107084,0.014243139,1
-0.013255809,0.0068473173,-0.00011514872,0.101909325,-0.087582774,-0.067771964,-0.055203713,0.012752529,-0.012199274,-0.015144157,-0.0147472285,1
-0.016219728,-0.019388452,-0.021456463,-0.02605098,-0.06734289,-0.042347148,-0.050869472,-0.020366475,-0.015889134,-0.021301445,-0.016603086,1
-0.016639937,-0.022559717,-0.026892398,-0.039755017,-0.12669942,-0.06879946,-0.06565982,-0.022302255,-0.019135576,-0.022112254,-0.02105276,1
-0.009102718,-0.006125021,-0.0024592215,0.06887519,0.069946066,0.3246973,0.3314864,-0.004097851,-0.0067039235,-0.0015026284,-0.008377276,1
0.029591851,0.27551442,0.2629204,0.9568746,0.08070946,-0.09013652,-0.19848599,-0.034164183,0.019807395,0.088033505,0.15722995,1
-0.01842966,-0.022296954,-0.023544014,-0.037557922,-0.1150561,-0.061677456,-0.0647719,-0.02138355,-0.016995918,-0.020554384,-0.017389052,1
-0.010579933,-0.0137109,-0.018229375,-0.011634795,-0.13282517,-0.017454997,-0.018418001,-0.018904686,-0.010581846,-0.01850611,-0.018019367,1
-0.010418045,0.0037911655,-0.001419126,0.07996786,0.04662583,-0.01574397,0.0005402147,-0.02231321,-0.010526057,-0.01617806,-0.022957139,1
-0.0043547666,0.30422568,0.36619523,1.9857812,0.14267716,-0.083089985,-0.07205075,0.13176021,0.07975813,0.10211671,0.036143545,1
0.006882518,0.020708922,0.030638022,0.23805007,0.013164945,-0.058888443,-0.027930962,-0.0054637203,-0.01381659,0.003720452,-0.020152621,1
0.0027028332,-0.0024899477,-0.002603148,0.058322236,0.1212094,0.30955404,0.31568974,-0.005903532,-0.005644853,-0.0010102987,-0.011574386,1
0.013991269,-0.008056845,-0.013669201,0.0076340195,0.15221941,0.073334344,0.06569118,-0.020668171,-0.013341005,-0.014680771,-0.015203353,1
0.0022506053,-0.021328859,-0.02177497,-0.041806713,-0.09305444,-0.055594273,-0.077418,-0.021557923,-0.019002158,-0.022324622,-0.010258514,1
-0.018450923,-0.02535095,-0.025614053,-0.044013053,-0.12916955,-0.07019122,-0.06939657,-0.021607308,-0.01774874,-0.020561792,-0.018760782,1
-0.009207484,-0.0025945818,-0.0035377126,0.07007274,0.11897592,0.3319898,0.33896834,-0.003550143,-0.007509521,-0.0037509436,-0.013735874,1
-0.0070254346,-0.0046071624,-0.000496258,0.07801647,-0.034613635,0.30920348,0.31483153,-0.004472249,-0.01132753,-0.0031908015,-0.010719675,1
0.050191328,-0.017851245,-0.0037304955,0.0013753865,-0.05425086,0.03094521,-0.0381997,-0.028923746,-0.015286523,-0.028288439,0.004502978,1
-0.0038920538,0.2604755,0.3156638,1.7455856,0.18075608,-0.078274585,-0.08409459,0.10304276,0.07012228,0.102202915,0.014426354,1
-0.0037417347,-0.003842161,0.0003849063,0.085373044,-0.054816093,0.30880773,0.31545195,-0.00985706,-0.00734892,-0.0098854145,-0.012002271,1
-0.021493077,-0.021193575,-0.02265171,-0.023863198,-0.03084047,-0.025700022,-0.028847778,-0.021934442,-0.015443626,-0.023410622,-0.021427546,1
0.0030296156,-0.008343338,-0.016178515,0.003967596,0.15078422,0.045050405,0.04845454,-0.02116088,-0.010523251,-0.019080846,-0.019152394,1
-0.019636907,-0.020906359,-0.02144178,-0.025667468,-0.1145127,-0.048552804,-0.05147371,-0.022336787,-0.01272999,-0.020067943,-0.02077689,1
-0.037651315,0.31340197,0.3414329,1.818191,0.09997663,-0.10989817,-0.10628142,0.060494833,0.028344423,0.050674103,0.07572889,1
-0.0069742734,-0.0050573694,-0.002942793,0.07237104,0.0046230443,0.312215,0.31711218,-0.0065559084,-0.007714971,-0.005572059,-0.01069558,1
-0.016260713,-0.016618736,-0.021129582,0.0009732004,-0.093397506,-0.014717812,-0.017480778,-0.024531528,-0.015460598,-0.025324028,-0.02378977,1
-0.019389529,-0.019140586,-0.021446537,-0.016574686,-0.058571048,-0.02796225,-0.03232126,-0.021670038,-0.016154464,-0.024244163,-0.023246333,1
-0.050071307,0.2988717,0.295211,1.5317343,0.087401286,-0.13167724,-0.13181928,0.008622518,0.0027691694,0.017960943,0.1118353,1
-0.019629676,-0.02535297,-0.027647998,-0.0523263,-0.058501054,-0.069656126,-0.07722333,-0.020408582,-0.016615223,-0.02119949,-0.017878432,1
-0.0049481792,-0.021395624,-0.02537546,-0.040950954,-0.11201262,-0.053846046,-0.066271015,-0.019869642,-0.016366135,-0.019792132,-0.014239334,1
-0.012334312,-0.014607006,-0.017753258,-0.01741174,0.05411739,0.012472687,-0.00040703645,-0.02068992,-0.016482186,-0.022589177,-0.011135567,1
