Numberofreferences,NetSwitchingPower,Numberofnets,Numberofports,Numberofcells,Numberofsequentialcells,CombinationalSwitchingPower,CombinationalTotalPower,TotalDynamicPower,TotalSwitchingPower,TotalTotalPower,Label
0.015445999,-0.009372589,-0.014965435,-0.023517607,-0.020810135,-0.0005721722,-0.020168481,-0.017160092,-0.008024106,-0.029815508,-0.01575294,0
-0.06878728,-0.049876153,-0.022077251,-0.012735166,-0.025688926,-0.03091131,-0.023249375,-0.023463089,-0.05144754,-0.017373728,-0.008241516,0
0.1517346,0.016119422,-0.023110192,-0.02502659,-0.006405169,-0.003720488,-0.007609009,-0.018616676,0.017193679,-0.013440328,-0.01712961,0
0.15268314,-0.004298699,-0.023569155,-0.020475982,-0.016115563,-0.017366007,-0.029691793,-0.01211011,-0.005183347,-0.015197305,-0.012768845,0
-0.108766586,-0.04861118,-0.022410264,-0.018227858,-0.028271593,-0.032402173,-0.018086702,-0.009486551,-0.06732799,-0.0063577797,-0.021604152,0
-0.07762523,-0.039733298,-0.021497464,-0.015493113,-0.017975383,-0.013737501,-0.017857153,-0.0173993,-0.037523933,-0.018344192,-0.010320109,0
-0.097617,-0.037837747,-0.022806732,-0.019063922,-0.022796966,-0.018251985,-0.017717252,-0.013255205,-0.033712365,-0.02530202,-0.023100186,0
-0.10939531,-0.08595029,0.5563598,0.5268102,0.540212,0.079966515,0.5819204,0.5719594,-0.0409784,0.5625732,0.55831546,0
-0.08650117,-0.0407988,-0.009614633,-0.0122943595,-0.015547277,-0.014707401,-0.022354882,-0.016668646,-0.03699752,-0.00819586,-0.012092383,0
-0.10186077,-0.047929987,-0.021544425,-0.018364646,-0.016566468,-0.031300515,-0.022468477,-0.013476556,-0.05273798,-0.011143321,-0.01107784,0
-0.014018802,-0.050819576,-0.019829508,-0.01651956,-0.0265053,-0.031784147,-0.023450539,-0.019817315,-0.055694606,-0.018298138,-0.023383548,0
0.03230646,-0.032263167,-0.015653098,-0.008984795,-0.019646041,-0.021644592,-0.0261521,-0.015291521,-0.030325554,-0.018646074,-0.020130085,0
-0.098524325,-0.052560367,-0.015142816,-0.011625383,-0.021070354,-0.028649954,-0.019575214,-0.0147191845,-0.06240164,-0.009076415,-0.008201582,0
-0.10885893,-0.030587064,-0.029519666,-0.02737476,-0.021183405,-0.00939759,-0.027572848,-0.017286764,-0.02912652,-0.018645836,-0.022121092,0
0.12317002,-0.00398741,-0.014156042,-0.021681061,-0.021849902,-0.013622135,-0.017375797,-0.02022414,-0.0024848683,-0.017423248,-0.011710043,0
-0.07828527,-0.046364076,-0.02555466,-0.014525611,-0.026073433,-0.023810372,-0.02173055,-0.02233101,-0.052971132,-0.016198246,-0.018398033,0
0.112566054,-0.06395594,-0.023643179,-0.019382318,-0.024931584,-0.047431458,-0.022064101,-0.00978194,-0.058412563,-0.021819206,-0.009975784,0
-0.10643828,-0.024699261,-0.014115978,-0.013179227,-0.025250848,-0.019252347,-0.019521171,-0.021942457,-0.05150763,-0.007836627,-0.010531309,0
-0.09086422,-0.039832935,-0.029131154,-0.020365559,-0.019041073,-0.017371329,-0.027833335,-0.018412996,-0.048059437,-0.019497504,-0.013763895,0
-0.017436983,-0.05226435,-0.016897347,-0.019269833,-0.024330076,-0.028568283,-0.02803612,-0.022239797,-0.04437176,-0.021929739,-0.013674085,0
-0.1259696,-0.05460537,-0.026583085,-0.016214663,-0.022829637,-0.024675919,-0.029318068,-0.008492377,-0.056502406,-0.015930912,-0.014823964,0
0.016453795,0.56081057,-0.008745835,0.023571776,0.041963376,0.1559817,0.033275466,0.053590607,0.5614757,0.013675908,-0.03999567,0
-0.0918154,-0.047273837,-0.01913093,-0.017226012,-0.008989768,-0.013033586,-0.019073818,-0.0135264825,-0.03855258,-0.010891197,-0.011125163,0
-0.083848014,-0.03451946,-0.022422245,-0.008718612,-0.021088466,-0.0133027425,-0.017622977,-0.013105499,-0.039398726,-0.02431452,-0.019476496,0
-0.096361704,-0.02374086,-0.019447442,-0.023130601,-0.015222907,-0.0052933744,-0.015608704,-0.012799356,-0.032390334,-0.009994229,-0.011816087,0
-0.062100604,-0.061939813,-0.02312686,-0.018608702,-0.025052616,-0.034051947,-0.018881029,-0.0151518565,-0.060850672,-0.021220459,-0.01673538,0
-0.09426175,-0.04639192,-0.016607162,-0.015130316,-0.0227839,-0.026735043,-0.029843094,-0.015518174,-0.052705333,-0.020270737,-0.017285407,0
0.037839748,-0.0043291715,-0.015424248,-0.018102372,-0.01608608,-0.0027827518,-0.011715052,-0.021606361,-0.0069364295,-0.017005568,-0.015595877,0
-0.102004506,-0.038658973,-0.015459119,-0.018259203,-0.030389536,-0.0070980126,-0.022138402,-0.021147316,-0.042477965,-0.021932518,-0.010577661,0
0.1455409,0.12945849,-0.01942245,-0.017209021,-0.015817957,0.039798353,-0.011163042,-0.008803065,0.11496781,-0.015518276,-0.0106435465,0
-0.07028322,-0.079984106,-0.026288703,-0.01786134,-0.012676418,-0.039134204,-0.021525009,-0.021122236,-0.07920047,-0.019016145,-0.016606228,0
0.022389233,-0.0065513332,-0.019552354,-0.023481298,-0.026004959,-0.006100156,-0.018426316,-0.025774125,-0.012527406,-0.024972321,-0.023194846,0
-0.013020549,-0.054139905,-0.018705972,-0.0096453065,-0.018555379,-0.026912905,-0.026654482,-0.018808443,-0.060612448,-0.0162511,-0.006608558,0
0.06484357,-0.0028524671,-0.021896554,-0.018598681,-0.020439027,-0.016581811,-0.024552708,-0.016602786,-0.014648229,-0.021785095,-0.021205438,0
0.12918706,0.028414762,-0.020601245,-0.02268957,-0.0155057665,0.008100195,-0.009689294,-0.015336551,0.025750713,-0.019754505,-0.0137610445,0
-0.027482897,-0.028718146,-0.017313942,-0.022273852,-0.017552303,-0.006412219,-0.019684706,-0.018781943,-0.036117814,-0.0075783245,-0.008357684,0
-0.10791075,-0.023405073,-0.008173234,-0.012822875,-0.017171785,-0.010523994,-0.009869637,-0.006886207,-0.026556557,-0.0068208,-0.012208148,0
-0.039468043,-0.03421377,-0.0046727434,-0.017008407,-0.027502693,-0.013790996,-0.026921717,-0.021420373,-0.022514867,-0.018895248,-0.00023551029,0
-0.07871947,-0.050672904,-0.022120567,-0.014153473,-0.02368699,-0.03342396,-0.023633223,-0.018184407,-0.0576377,-0.022482283,-0.014961521,0
-0.02116468,-0.0389979,-0.014904004,-0.01433714,-0.015803019,-0.012452562,-0.021688268,-0.017466709,-0.028992424,-0.007076405,-0.01315556,0
-0.07568759,-0.034612067,-0.01862367,-0.01453444,-0.019653091,-0.01026727,-0.02307268,-0.013568932,-0.035278425,-0.018761124,-0.017932074,0
-0.09711997,-0.059776843,-0.02139595,-0.014614911,-0.02611862,-0.043359574,-0.025970358,-0.016280122,-0.060435012,-0.017290639,-0.009169125,0
0.08403277,-0.032480005,-0.020179057,-0.010672546,-0.019665085,-0.020822579,-0.021923382,-0.018568734,-0.016170233,-0.029559987,-0.019352455,0
-0.040072534,-0.021166464,-0.01974684,-0.014962443,-0.014228104,0.000719753,-0.01799151,-0.015466528,-0.027022095,-0.018238485,-0.014146733,0
0.08334175,-0.006682111,-0.019695127,-0.02033415,-0.022972682,-0.02077409,-0.018569633,-0.020249195,-0.0076591945,-0.024356673,-0.016556615,0
0.06350576,-0.029548448,-0.024351515,-0.01733328,-0.018997502,-0.03112281,-0.021601375,-0.018111244,-0.03484393,-0.020048352,-0.01614089,0
-0.08943997,-0.04954169,-0.018692423,-0.018679095,-0.025398077,-0.02715578,-0.017773751,-0.020481555,-0.048150063,-0.012045955,-0.014267268,0
0.14640784,0.0220533,-0.018077798,-0.023780327,-0.023209536,0.0011447413,-0.016141672,-0.018196082,0.01237862,-0.020253958,-0.008876526,0
-0.11158177,-0.027497038,-0.019243328,-0.016227517,-0.028153865,-0.0052367323,-0.015562101,-0.01208454,-0.032483082,-0.0171977,-0.021736745,0
0.10472859,0.32966462,-0.013143432,-0.025093393,-0.015219018,0.085376106,0.014487509,0.0064701824,0.30972114,-0.008731315,-0.021513792,0
-0.10453504,-0.04234774,-0.019440113,-0.017688267,-0.021657899,-0.020590452,-0.023296235,-0.013762144,-0.042896345,-0.018519111,-0.013814741,0
-0.048091553,-0.020194788,-0.02556921,-0.01617065,-0.011273073,-0.014156966,-0.022571556,-0.023639904,-0.026556607,-0.020688817,-0.009890508,0
-0.09793065,-0.046682537,-0.025260326,-0.021583788,-0.019386556,-0.02601345,-0.02413804,-0.02083186,-0.045353718,-0.020218061,-0.013446013,0
0.0577546,0.28454015,-0.022985822,-0.008907593,-0.0049032723,0.06337258,-0.00786967,-0.014097931,0.2783866,-0.006816251,-0.023445675,0
-0.0019144239,0.12800664,-0.0043923203,-0.018961538,-0.0065355706,0.03963124,0.0042405943,0.015556693,0.12377875,-0.012599742,-0.007071485,0
0.15316135,0.013301639,-0.004738449,-0.015816709,-0.016020507,-0.010184234,-0.0022816677,-0.0094100665,0.02070037,-0.01051238,-0.020694407,0
-0.12821607,-0.07538424,0.58593076,0.5826987,0.60277647,0.08087522,0.5976037,0.644548,-0.030362038,0.5982436,0.61433417,0
0.04847753,-0.019115059,-0.02271188,-0.017956499,-0.01188832,-0.02429377,-0.012686081,-0.014958294,-0.017819485,-0.009993127,-0.012840589,0
0.20157981,0.017509693,-0.017178122,-0.018164588,-0.015761888,0.0015687892,-0.017786445,-0.016835205,0.015381189,-0.019188164,-0.01819119,0
-0.08781614,-0.058897726,-0.030397277,-0.018787377,-0.02104863,-0.042646855,-0.023786435,-0.011825774,-0.06246019,-0.010166446,-0.017652279,0
0.17382286,0.023382355,-0.009165667,-0.018533895,-0.022172077,-0.004527019,-0.014501971,-0.019187573,0.01916984,-0.02060003,-0.02038333,0
-0.10978741,-0.031994328,-0.025397286,-0.02046828,-0.031024229,-0.011572492,-0.0143013345,-0.00810373,-0.03511502,-0.01616945,-0.018337587,0
-0.087395094,-0.03942975,-0.027555559,-0.018127907,-0.020430058,-0.0050925245,-0.029896665,-0.018807739,-0.03902615,-0.018498192,-0.020680485,0
-0.10057702,-0.031668644,-0.030547887,-0.027226284,-0.02184615,-0.020797852,-0.02410619,-0.016065244,-0.046680793,-0.017739253,-0.01700922,0
0.05545733,-0.024480755,-0.019495348,-0.012020843,-0.014149923,-0.022810135,-0.016441412,-0.01934255,-0.030881986,-0.012578586,-0.014531384,0
0.10800862,0.0016197057,-0.0164457,-0.018773498,-0.012924036,-0.009766534,-0.016198084,-0.015111567,0.0014264416,-0.013713101,-0.012530397,0
0.104195,0.00242063,-0.020562518,-0.0223217,-0.021097977,-0.003165238,-0.013978085,-0.01837206,-0.0032418096,-0.024865001,-0.0139317,0
0.11120522,0.012382471,-0.015510467,-0.019137373,-0.013807189,-0.0066566495,-0.016695619,-0.018214324,0.01390863,-0.016402582,-0.013247295,0
-0.097325355,-0.056796815,-0.018735789,-0.01428399,-0.023501974,-0.04245303,-0.020798296,-0.0065690544,-0.060464002,-0.020330122,-0.011372645,0
0.16021195,0.01320176,-0.008892835,-0.009798292,-0.0128090065,0.004215605,-0.01841587,-0.018671999,0.012541031,-0.019860571,-0.026011026,0
-0.11640223,-0.06464616,-0.025136318,-0.016092015,-0.025611794,-0.037671044,-0.021856578,-0.01871539,-0.061381534,-0.017578056,-0.014262089,0
0.11566606,0.02459475,-0.018555222,-0.019197313,-0.009847911,-0.00054934295,-0.0057738246,-0.011443984,0.027432075,-0.020941602,-0.01108168,0
-0.049415383,-0.03679755,-0.020241326,-0.020950453,-0.014361061,-0.010189907,-0.017631669,-0.02076456,-0.04295242,-0.016309323,-0.010254565,0
-0.097485244,-0.05984099,-0.027574157,-0.012216359,-0.022652265,-0.0389779,-0.027871331,-0.014842223,-0.0690822,-0.022597736,-0.012052628,0
-0.023408115,-0.045832045,-0.021100126,-0.021864774,-0.026075764,-0.036773287,-0.027830249,-0.020801548,-0.049711756,-0.02330178,-0.015868673,0
0.10179665,0.013607627,-0.021021163,-0.025887046,-0.019894471,-0.015254949,-0.01635313,-0.024523009,0.0064776205,-0.023939354,-0.019921005,0
0.1183102,0.008364739,-0.010864581,-0.022722755,-0.020656778,-0.015848564,-0.016694129,-0.017979665,0.0014984845,-0.011785718,-0.017426481,0
-0.10727337,-0.037345123,-0.016323606,-0.015057009,-0.017918622,-0.008223543,-0.023028702,-0.010485569,-0.045755018,-0.016795738,-0.010600803,0
0.06975341,-0.0012594975,-0.010451172,-0.019803436,-0.0135474205,-0.00038519016,-0.017318599,-0.02007271,-0.0036034011,-0.014724648,-0.012690279,0
0.1845443,0.010158074,-0.012127883,-0.020904677,-0.016933234,-0.0044702077,-0.018238127,-0.018388549,0.017700864,-0.028354855,-0.014852456,0
-0.10909321,-0.055322073,-0.027549667,-0.016486218,-0.028533477,-0.035251178,-0.020395065,-0.011571849,-0.062235348,-0.010808269,-0.019671543,0
0.1709452,-0.022571204,-0.01584728,-0.014020604,-0.022823557,-0.02558277,-0.016670492,-0.020837806,-0.03236675,-0.015192827,-0.009298247,0
0.16997762,0.015573837,-0.02030017,-0.017151052,-0.015311303,-0.0033541229,-0.014017386,-0.017764112,0.012724085,-0.017045142,-0.014619079,0
0.19683556,0.02200792,-0.013692059,-0.021927949,-0.019065259,-0.011463511,-0.013467169,-0.01301668,0.02452596,-0.02302426,-0.0150682675,0
-0.11099366,-0.04717246,-0.02084922,-0.020006903,-0.022819575,-0.021523464,-0.030867858,-0.015925005,-0.049354583,-0.023708548,-0.018969616,0
-0.040929087,0.29935256,-0.011178141,-0.022913229,-0.004701582,0.10190876,0.01646845,0.0050466717,0.27574682,0.020547079,-0.02919939,0
-0.114229485,-0.038604006,-0.026112948,-0.023194006,-0.014628738,-0.015244813,-0.01828884,-0.028440692,-0.032666802,-0.011693547,-0.008463203,0
0.1014735,0.37151963,-0.016414499,0.004343237,0.0027545728,0.07829919,0.019733615,-0.0032233093,0.34294304,-0.0150481835,-0.019431578,0
0.11996448,-0.0547961,-0.027757728,-0.019009642,-0.035305,-0.042403292,-0.02063004,-0.020493103,-0.04291582,-0.020179441,-0.014324258,0
0.05832108,0.0012966653,-0.017821439,-0.015947752,-0.009704042,-0.0072548427,-0.009961076,-0.02219816,-0.0042047617,-0.019910702,-0.017469348,0
-0.09643728,-0.062064804,-0.020864774,-0.012566702,-0.02442322,-0.029463941,-0.020771408,-0.015786005,-0.058871374,-0.016754145,-0.015846057,0
0.1047537,-0.011316762,-0.023906179,-0.01467514,-0.017802173,-0.019852962,-0.01973578,-0.019455004,-0.0073035234,-0.021889722,-0.018001521,0
0.16787806,-0.008601376,-0.011369171,-0.028126338,-0.016997928,-0.012567917,0.00043469947,-0.011375273,-0.0010679294,-0.023994846,-0.018703217,0
-0.08412647,-0.014596372,-0.022954872,-0.015789108,-0.015459191,-0.006360452,-0.019340683,-0.01066262,-0.03861815,-0.0096701365,-0.014968227,0
-0.08670313,-0.04639623,-0.023978159,-0.016259411,-0.015046839,-0.017941836,-0.01933641,-0.013951834,-0.049994815,-0.0131079275,-0.010801385,0
0.034310408,-0.018046616,-0.021042459,-0.012893915,-0.01254628,-0.009490554,-0.009567238,-0.0122118015,-0.018405171,-0.010621442,-0.012495066,0
0.07153099,-0.008177836,-0.02237719,-0.02160263,-0.0164112,-0.01714104,-0.014896506,-0.019934934,-0.012101527,-0.019282734,-0.012580026,0
0.0094795795,-0.077872664,-0.031145561,-0.0075027263,-0.0083397515,-0.0475479,-0.024237538,-0.0142090395,-0.084045865,-0.026081206,-0.007060162,0
0.1538726,0.13337561,-0.018339586,-0.023037663,-0.0061927964,0.008378024,-0.012150187,-0.011177382,0.11860908,-0.0071855728,-0.0067551015,0
0.010154876,-0.030533874,-0.018731171,-0.018768173,-0.020032959,-0.0072930204,-0.017044645,-0.021762965,-0.03313778,-0.022115422,-0.02295844,0
-0.08853713,-0.021847846,-0.015658509,-0.021649385,-0.027075581,-0.00404872,-0.024468333,-0.019329058,-0.027801404,-0.01233696,-0.020086123,0
-0.0810671,-0.037362806,-0.019907057,-0.019617714,-0.015564498,-0.014543573,-0.018878315,-0.013444249,-0.039877918,-0.018767266,-0.009643857,0
0.08106407,-0.021070907,-0.02142377,-0.025514994,-0.017895866,-0.023161637,-0.02212908,-0.021749526,-0.021365844,-0.018924048,-0.019101694,0
0.14452986,0.11325005,-0.021139126,-0.011835411,-0.011253599,0.035938684,0.0067658303,-0.017181493,0.12602825,-0.01757563,-0.017455613,0
-0.08397376,-0.05504449,-0.021181226,-0.01376533,-0.015450327,-0.0072654765,-0.018090438,-0.01180651,-0.0574204,-0.016344022,-0.0148536535,0
0.12735076,0.045390975,-0.027137142,-0.015802503,-0.010173447,-0.006491276,-0.01134353,-0.01737741,0.053991247,-0.029157555,-0.004374451,0
-0.09190454,-0.06879467,-0.027757652,-0.017622106,-0.026731154,-0.04576273,-0.01793079,-0.019330531,-0.070435524,-0.016653882,-0.012526877,0
0.05292751,-0.03622307,-0.02026006,-0.02173636,-0.023854917,-0.039156392,-0.029768463,-0.025169766,-0.04990005,-0.02344699,-0.008072709,0
-0.09364542,-0.052109316,-0.026587037,-0.016790548,-0.018460616,-0.0192208,-0.020768747,-0.011332508,-0.054664433,-0.022373207,-0.020665042,0
-0.09421306,-0.055778667,-0.021129066,-0.013691353,-0.020233411,-0.023089983,-0.021633763,-0.014956741,-0.06486189,-0.014233785,-0.010599164,0
0.1603008,0.012472319,-0.014519383,-0.008904403,-0.018041419,0.004003868,-0.016924886,-0.011537362,0.023257514,-0.015442478,-0.014405196,0
-0.036943447,-0.024075443,-0.019083375,-0.022830151,-0.019037824,-0.011258469,-0.022253882,-0.020288473,-0.026544916,-0.017844474,-0.015276529,0
-0.093020104,-0.017679205,-0.016418196,-0.020615207,-0.020616211,-5.253579e-05,-0.016884355,-0.022172492,-0.0321209,-0.023447355,-0.014946485,0
-0.08151927,-0.038211152,-0.0247628,-0.020139547,-0.022289917,-0.015848206,-0.020059237,-0.014910318,-0.040114872,-0.012295881,-0.010760759,0
0.12491664,0.012734623,-0.020337038,-0.011141048,-0.015093233,-0.010078692,-0.016045645,-0.015418241,0.012536,-0.016333038,-0.014361319,0
0.07427597,0.18229114,-0.019402886,-0.016712653,-0.0116746,0.05521144,0.0012868145,-0.01258371,0.1534617,-0.007933263,-0.015403644,0
0.04355444,-0.010827627,-0.015651185,-0.022375062,-0.016817817,-0.006148049,-0.008237465,-0.021220416,-0.007889248,-0.018036222,-0.0130491955,0
0.0031180615,-0.054052085,-0.020435382,-0.013177016,-0.01964266,-0.031929716,-0.04064451,-0.03452182,-0.0575794,-0.02663443,-0.01270532,0
0.14284526,-0.006264407,-0.028337168,-0.011973625,-0.020931292,-0.011558644,-0.025949037,-0.02402771,-0.012960287,-0.024835693,-0.015773041,0
0.043912943,0.34773386,-0.021403344,-0.0041839033,0.007242759,0.065402694,0.010109591,-0.01569424,0.33304754,-0.015662791,-0.032779224,0
0.011028201,-0.01965253,-0.014325857,-0.020530274,-0.016494032,-0.0040864856,-0.01826692,-0.0154302735,-0.016586667,-0.019191897,-0.017825393,0
-0.10282199,-0.039640687,-0.023703793,-0.009236496,-0.018748378,-0.010044351,-0.021920254,-0.013725674,-0.036938842,-0.021114321,-0.007030613,0
0.10965121,0.016064208,-0.020117132,-0.019955061,-0.01633766,-0.005120328,-0.013039498,-0.020528516,0.019917455,-0.020592732,-0.020441452,0
-0.099719055,-0.06079757,-0.024021754,-0.017933458,-0.019710278,-0.03932725,-0.03053897,-0.01922338,-0.063573405,-0.025663493,-0.008093531,0
0.1378821,0.015560834,-0.018306917,-0.011840567,-0.010948287,0.0037217462,-0.010638081,-0.016962852,0.015115077,-0.02235291,-0.014370174,0
-0.10025046,-0.03510776,-0.019856796,-0.01937679,-0.019477418,-0.00969794,-0.019924093,-0.020990843,-0.036152404,-0.018526178,-0.018575313,0
0.15264359,0.015511911,-0.018036855,-0.017076569,-0.02418474,-0.0045490502,-0.012708049,-0.01366527,0.008392012,-0.016921042,-0.014995904,0
-0.094372354,-0.02295384,-0.02044795,-0.018602543,-0.02015241,-0.017263211,-0.024126017,-0.013601169,-0.036389757,-0.019335562,-0.015819829,0
-0.11031213,-0.076866396,-0.026637547,-0.008073645,-0.027078573,-0.046631977,-0.023867324,-0.01834037,-0.07720932,-0.02099826,-0.011203032,0
-0.1085384,-0.04449759,-0.02386625,-0.0150841605,-0.023101114,-0.019581646,-0.018816294,-0.013146903,-0.04374242,-0.016057484,-0.018744407,0
-0.10625249,-0.028259972,-0.01165184,-0.016560148,-0.015183106,-0.009994158,-0.010942606,-0.011418289,-0.03456653,-0.0072254,-0.015499337,0
0.07406093,-0.019703532,-0.016906401,-0.014862905,-0.019873764,-0.01295312,-0.020980101,-0.011899723,-0.019615462,-0.018879354,-0.014991534,0
-0.08687376,-0.017231643,-0.021952108,-0.01980601,-0.019626236,-0.008283391,-0.020480419,-0.0069548273,-0.02675389,-0.014797358,-0.017596094,0
0.1069783,0.2154486,-0.01846064,-0.008997452,0.006741897,0.03163617,-0.01427994,-0.013526924,0.21145195,-0.011233943,-0.01559109,0
-0.054383308,-0.057517044,-0.025282525,-0.01629646,-0.020743381,-0.037609085,-0.017371833,-0.01429677,-0.060219474,-0.015855612,-0.016554873,0
-0.107214175,-0.0576142,-0.023510931,-0.021432448,-0.030933002,-0.036786124,-0.021691438,-0.012796801,-0.06296725,-0.022314357,-0.022296794,0
0.014225536,-0.01726861,-0.017655088,-0.017075382,-0.012049826,-0.00636867,-0.015424802,-0.014806902,-0.024485426,-0.01770222,-0.024209026,0
0.06751767,-0.0030662287,-0.0119453855,-0.013543496,-0.008939447,-0.006035623,-0.013707569,-0.0074302834,-0.00033298368,-0.013344968,-0.015533804,0
-0.11374302,-0.036924332,-0.01870604,-0.019691061,-0.014539525,-0.019611001,-0.026653018,-0.0141178295,-0.050829228,-0.016293861,-0.012638942,0
0.05698561,0.2803749,0.006179073,0.027207337,0.015567243,0.06405315,0.008837399,0.0070251334,0.28321314,-0.019687971,-0.03916905,0
-0.008218918,-0.038647648,-0.020628115,-0.01409268,-0.026667988,-0.027203787,-0.021274123,-0.022312874,-0.052817687,-0.01684933,-0.017291648,0
-0.05785281,-0.04782156,-0.025456179,-0.021956997,-0.016745871,-0.02092194,-0.01955516,-0.018881591,-0.049511176,-0.021922901,-0.013005686,0
-0.085459694,-0.049194884,-0.022913218,-0.012819796,-0.023775652,-0.028792739,-0.023144243,-0.020512778,-0.051227342,-0.017738191,-0.015029448,0
-0.09556281,-0.067294486,-0.026613055,-0.021216692,-0.02420662,-0.041514058,-0.026693702,-0.020546986,-0.07018708,-0.02107017,-0.011763313,0
-0.09919417,-0.03641904,-0.021266146,-0.021655576,-0.01787929,-0.010553002,-0.0124724675,-0.010110846,-0.048294198,-0.02319328,-0.017669536,0
-0.012415535,-0.05990493,-0.016947296,-0.017769562,-0.024108207,-0.03334005,-0.016777463,-0.019975033,-0.05877185,-0.021762054,-0.011732043,0
-0.03470985,-0.06230971,-0.025163043,-0.0069479756,-0.01981204,-0.04019795,-0.024153408,-0.014936551,-0.07707043,-0.015827036,-0.01577516,0
-0.0889933,-0.043352045,-0.023787798,-0.015819164,-0.02452403,-0.01979395,-0.026772441,-0.020741556,-0.041392777,-0.02248521,-0.016059795,0
-0.145495,-0.08028454,0.65037197,0.6399138,0.6431385,0.08831157,0.66179335,0.67622787,-0.04588266,0.6732312,0.68082684,0
-0.01873228,0.17492265,-0.014108013,-0.01397947,0.008009277,0.08228051,0.011012524,-0.0030813464,0.16633205,-0.0035640823,-0.02866063,0
-0.060411245,-0.060892712,-0.02236946,-0.01179902,-0.02521403,-0.023349807,-0.020995075,-0.010833416,-0.062103808,-0.026837649,-0.0093697,0
-0.0992337,-0.037376508,-0.020175634,-0.020047884,-0.021409733,-0.014832908,-0.022827404,-0.010892714,-0.03655167,-0.01669644,-0.018494701,0
-0.102343224,-0.057544302,-0.025256168,-0.013172,-0.022683064,-0.026810467,-0.02570999,-0.013782229,-0.060647186,-0.012631711,-0.013008502,0
-0.029781807,-0.029000053,-0.020476254,-0.017706525,-0.01916944,-0.008144348,-0.01698215,-0.014564613,-0.029426277,-0.016540634,-0.008990117,0
0.03786251,-0.023371767,-0.02004674,-0.01193036,-0.012319595,-0.011601383,-0.008589219,-0.0115686655,-0.016500397,-0.018681603,-0.020479701,0
0.02558555,-0.046587415,-0.020761106,-0.018803304,-0.010113925,-0.022657061,-0.01858019,-0.023359774,-0.04835763,-0.019743169,-0.008039054,0
0.14488836,0.06630601,-0.011256477,-0.015084102,-0.008062268,-0.0018165669,-0.013425902,-0.021914521,0.07384906,-0.025391996,-0.03820372,0
-0.11154225,-0.044995878,-0.016654778,-0.014219863,-0.023599425,-0.018021088,-0.02425724,-0.014420802,-0.052457683,-0.013132801,-0.018085174,0
0.092433326,0.22246376,-0.011421249,-0.014040378,-0.0057441094,0.044113155,0.0066858474,-0.017256137,0.21282943,-0.008339109,-0.024792498,0
-0.103901796,-0.06497003,-0.02414211,-0.01745126,-0.02610101,-0.039244767,-0.021520434,-0.010609923,-0.06871989,-0.021038752,-0.01445047,0
0.18157019,0.00046362705,-0.019604381,-0.024713831,-0.012026798,-0.0026501492,-0.017649835,-0.015595825,0.010663034,-0.014475761,-0.010207244,0
