Numberofreferences,NetSwitchingPower,Numberofnets,Numberofports,Numberofcells,Numberofsequentialcells,CombinationalSwitchingPower,CombinationalTotalPower,TotalDynamicPower,TotalSwitchingPower,TotalTotalPower,Label
-0.01663819,-0.021745361,-0.025996856,-0.035947986,-0.1273242,-0.06014032,-0.06026996,-0.018972237,-0.0164528,-0.019210272,-0.019021906,1
0.016065434,0.048186876,0.049246497,0.32388648,-0.047809895,-0.099714555,-0.060694456,0.042751633,0.002699037,0.018298104,0.004658151,1
-0.024646461,-0.016008582,-0.023078289,-0.005777279,0.07186363,0.019698745,0.031222317,-0.01895042,-0.011498074,-0.016745748,-0.019245528,1
-0.022455994,-0.014505747,-0.018398218,-0.008845532,0.07680625,0.02040798,0.02200717,-0.015663283,-0.013029548,-0.015647957,-0.016956195,1
-0.013695159,-0.007177535,-0.001212187,0.06341413,0.11260168,0.32782352,0.3299394,-0.00504309,-0.009915869,-0.006181981,-0.011528626,1
-0.025151804,-0.019473948,-0.018033309,-0.020730568,0.00736675,-0.013153358,-0.013871658,-0.018250333,-0.014307204,-0.02126503,-0.020509627,1
0.006640452,-0.021617182,-0.022237618,-0.052632466,-0.09339778,-0.06491285,-0.084701195,-0.018518604,-0.025599081,-0.01988545,-0.006956477,1
-0.018627606,0.1979801,0.22828346,1.2351036,0.14194074,-0.09853808,-0.09330302,0.04724609,0.02321542,0.060756736,0.046335164,1
-0.016822588,0.31440836,0.38325363,2.083041,0.1708756,-0.07714328,-0.07512199,0.12268113,0.08094952,0.10772619,0.04007995,1
-0.002605035,0.033566937,0.04323893,0.33264476,-0.018184897,-0.093623705,-0.0672887,0.03693293,-0.025141828,0.011569099,-0.008210454,1
0.005306371,0.20823066,0.24732731,1.3609351,0.16264053,-0.08403632,-0.08221325,0.097141884,0.061078627,0.09049055,-0.000570733,1
-0.040346533,0.26734808,0.23480693,1.2697173,0.023499325,-0.10987175,-0.14633511,-0.002581391,-0.012269183,0.012954437,0.11587249,1
-0.006522049,-0.012557344,-0.010407826,0.009724019,0.14467943,0.0637736,0.06500495,-0.014484343,-0.008964623,-0.010447482,-0.014934026,1
-0.0305521,0.25695407,0.28878126,1.5094334,0.12550762,-0.11963385,-0.11669811,0.02588399,0.02347169,0.047295727,0.06814131,1
-0.1074685,-0.07203347,-0.02033234,-0.007964577,-0.0209669,-0.042851858,-0.021276778,-0.013612399,-0.08004312,-0.015188234,-0.01373117,0
-0.020818532,-0.01928527,-0.018678017,-0.009575913,0.016484797,0.003421394,0.001028337,-0.01958904,-0.014457255,-0.019090965,-0.0169903,1
0.13453846,0.014849125,-0.011862526,-0.016126437,-0.012601487,-0.014797669,-0.018417679,-0.018314293,0.002120282,-0.017130433,-0.010374204,0
-0.016870424,-0.023711301,-0.019708436,-0.029164275,-0.12346713,-0.05472008,-0.055614673,-0.024206778,-0.015519756,-0.02115604,-0.018454347,1
-0.018603913,-0.019004922,-0.022719365,-0.021603962,-0.10090113,-0.043246113,-0.044812225,-0.021880701,-0.014418754,-0.021181721,-0.022189602,1
-0.001695243,-0.018389478,-0.016565043,-0.029046858,0.006092899,-0.010904848,-0.035283267,-0.018967615,-0.016501743,-0.02235654,-0.012236148,1
-0.007664288,-0.02171037,-0.027158825,-0.042463876,-0.113111764,-0.056650184,-0.06650631,-0.021327995,-0.017437171,-0.02184273,-0.017196573,1
-0.10323161,-0.06264312,-0.021189751,-0.020705067,-0.02036163,-0.032871816,-0.022532908,-0.021734606,-0.06026256,-0.020771118,-0.009870275,0
0.054905087,0.036470976,0.011724545,0.10319023,-0.016975332,-0.05678886,-0.08264493,-0.005990817,-0.012117575,-0.007742197,-0.006298632,1
-0.01642108,-0.020401523,-0.022914156,0.000311123,-0.029755523,0.002674364,-0.000280913,-0.024122316,-0.014980215,-0.023522772,-0.021123674,1
0.06812732,-0.0694723,-0.015486941,-0.02440626,-0.025395956,-0.043747023,-0.026717296,-0.020065717,-0.058320235,-0.0268599,-0.015425615,0
0.06449724,0.17591624,-0.025914602,-0.021901881,0.006496392,0.031582505,-0.02085884,-0.024704725,0.17208378,-0.003777182,-0.01919458,0
-0.06820214,-0.088933155,-0.027192345,-0.016040811,-0.023810036,-0.0328003,-0.027125534,-0.01675263,-0.08019078,-0.026503421,-0.018077375,0
-0.003667644,-0.005205133,-0.000923421,0.06890455,0.044564106,0.3209641,0.3184998,-0.005599442,-0.012382726,-0.004216363,-0.008437954,1
-0.017056506,0.34086764,0.38095036,2.0097938,0.16109094,-0.092787124,-0.09587894,0.12480772,0.07453316,0.097919874,0.042567838,1
0.49692294,0.5579353,0.5585547,0.14939626,-0.004305232,-0.08652201,-0.06569042,0.5784044,0.5769587,0.59924036,0.59133774,1
-0.004671778,-0.005866914,-0.005643035,0.059467338,0.08688697,0.2791771,0.27994865,-0.010249388,-0.010674926,-0.011948107,-0.01315036,1
-0.016960595,-0.018565737,-0.021727052,-0.019330354,-0.12832966,-0.038035087,-0.03803384,-0.021845799,-0.013065572,-0.01971107,-0.019613557,1
-0.010898068,-0.003935686,0.000484383,0.06949959,-0.008181967,0.31798562,0.31873876,-0.005133592,-0.009036337,-0.007822152,-0.012876786,1
-0.005727924,-0.000616054,0.000405215,0.08141246,-0.06489973,0.3083518,0.3128704,-0.005299064,-0.007666192,-0.007904406,-0.014342606,1
-0.010848477,-0.013812589,-0.020630049,-0.00783067,-0.12481243,-0.026698152,-0.027667474,-0.020421442,-0.014199878,-0.021501947,-0.020016812,1
-0.018112093,-0.02479798,-0.02283483,-0.031507514,-0.12770209,-0.05645869,-0.054680876,-0.024636332,-0.018716883,-0.021617215,-0.019539278,1
-0.008637455,0.2858515,0.3217062,1.7617213,0.15761642,-0.0966351,-0.08135652,0.08786559,0.052366655,0.08248592,0.03211503,1
-0.018299252,-0.01599697,-0.019857801,-0.000904027,0.03786724,0.027091848,0.020546647,-0.019223431,-0.016643975,-0.02199781,-0.02163922,1
-0.020003527,-0.01467803,-0.018710762,-0.012617031,0.06916226,0.013167521,0.014897465,-0.013394916,-0.012936267,-0.014964866,-0.017757881,1
-0.013100625,-0.017110702,-0.020126179,-0.012364151,-0.1317226,-0.035733342,-0.03172929,-0.022877991,-0.014413561,-0.02274626,-0.0227627,1
0.02832621,0.057932537,0.07005948,0.43722126,-0.003404081,-0.114607215,-0.093978964,0.05340352,0.001654376,0.02446346,0.008214736,1
-0.1463704,-0.088201284,0.6735045,0.6297029,0.641406,0.096227586,0.6754502,0.7012519,-0.037446663,0.6497297,0.6564394,0
-0.01883459,-0.021070033,-0.021939125,-0.027378691,-0.040850095,-0.038070276,-0.047078684,-0.022168886,-0.017115597,-0.023628253,-0.018627442,1
-0.108125776,-0.030237539,-0.019119322,-0.022214638,-0.02736586,-0.021830818,-0.020850709,-0.017023649,-0.037645817,-0.016081585,-0.01904893,0
-0.010344966,-0.022404235,-0.027701758,-0.038771957,-0.112169646,-0.05793795,-0.06559953,-0.018760301,-0.016448941,-0.017558567,-0.015596267,1
-0.09715095,-0.044801656,-0.019678779,-0.015585029,-0.022008961,-0.018847575,-0.023292715,-0.011993362,-0.04943837,-0.018729525,-0.012265303,0
-0.015207828,-0.02218733,-0.026069757,-0.038566872,-0.12067369,-0.0577968,-0.0633354,-0.01705888,-0.016599212,-0.016447958,-0.017058384,1
-0.09777678,-0.07650721,-0.0277064,-0.015171063,-0.029332247,-0.02817962,-0.031624515,-0.010484925,-0.066848665,-0.023457339,-0.012619003,0
-0.01455857,-0.00754477,-0.006926237,0.063207954,0.0720191,0.31975612,0.32616943,-0.004141126,-0.009766922,-0.007686903,-0.013580976,1
-0.005551993,-0.024928048,-0.029552616,-0.05664873,-0.10294814,-0.067343555,-0.08118876,-0.017355599,-0.019670885,-0.017334599,-0.009850632,1
0.006837445,-0.009742848,-0.014789539,0.006230189,0.13421176,0.069616996,0.06286077,-0.021146817,-0.015651364,-0.015264276,-0.014314273,1
-0.003038002,5.09e-05,-0.002221416,0.09407299,-0.059725948,0.32141888,0.32594135,-0.005537928,-0.008250306,0.001681657,-0.007811947,1
-0.013318916,-0.018348917,-0.01686442,-0.006595211,-0.13548672,-0.02214209,-0.020618254,-0.025525086,-0.013694289,-0.021576704,-0.02225747,1
0.008874054,-0.009241217,-0.011426642,-0.004497604,0.14435986,0.061464325,0.050839826,-0.021019557,-0.01420471,-0.018117435,-0.012979552,1
0.007997253,-0.002329963,-0.010780632,0.034511,0.096287504,0.048903696,0.04387865,-0.026476445,-0.009765389,-0.021766398,-0.01687152,1
-0.035834968,0.28268638,0.30035505,1.690219,0.103557646,-0.10229913,-0.10436971,0.0841404,0.040020313,0.048557453,0.06624757,1
-0.043485016,0.25167033,0.25355744,1.4971081,0.039034955,-0.093623795,-0.10907429,0.005542347,-0.012777838,-0.013643882,0.075973645,1
-0.027084876,0.3240719,0.35359743,1.8283626,0.13458206,-0.1058073,-0.120779954,0.077903084,0.04307472,0.07172848,0.065163895,1
0.096316524,-0.0139537,-0.010539473,-0.07901806,-0.020410964,-0.009141777,-0.113351785,-0.022186274,-0.041386355,-0.039678585,0.01880138,1
-0.094528675,-0.014031123,-0.012963006,-0.016524332,-0.015128026,-0.002763929,-0.008446729,-0.015799068,-0.021212844,-0.016322711,-0.012788658,0
-0.02308206,-0.02710335,-0.0155319,-0.021818858,-0.017270181,-0.004258954,-0.014939949,-0.010212873,-0.022734182,-0.017380286,-0.024520397,0
0.011922303,-0.011810455,-0.018974748,0.011895577,0.11486253,0.058682352,0.065379076,-0.024124326,-0.012724585,-0.015064132,-0.013061132,1
-0.019753855,-0.021493703,-0.02238116,-0.026015533,-0.021447625,-0.030255849,-0.031879917,-0.021175675,-0.015824802,-0.021060891,-0.019375073,1
-0.017437555,-0.02251006,-0.0235923,-0.03334889,-0.12860554,-0.057763956,-0.055237383,-0.023376767,-0.01859155,-0.021552185,-0.020639773,1
-0.01520775,-0.021338586,-0.019517966,-0.022227423,-0.08449852,-0.039311998,-0.04543285,-0.024418198,-0.016898569,-0.024253828,-0.020708025,1
-0.007625141,-0.012789919,-0.015902054,0.006798552,0.12996721,0.053717434,0.058650095,-0.019138435,-0.010302386,-0.015160784,-0.014877394,1
-0.020247161,-0.022448674,-0.026839942,-0.03585662,-0.12623918,-0.06118021,-0.059427842,-0.020012124,-0.015474926,-0.019227047,-0.020316947,1
-0.011323663,-0.011598243,-0.017594192,-0.001917478,0.04124123,0.021628024,0.014163764,-0.015744783,-0.017640699,-0.020548847,-0.021742146,1
-0.015806995,-0.013959798,-0.013648756,0.000606408,0.05013497,0.031634517,0.022419555,-0.01752148,-0.016954716,-0.021873586,-0.020022534,1
-0.026672944,0.28525186,0.33284977,1.8149947,0.15261444,-0.10082865,-0.105411775,0.072315596,0.049122233,0.072817154,0.041739848,1
0.35217243,0.3412986,0.34461597,0.024606356,-0.048251946,-0.028342921,-0.041669726,0.35081694,0.36636966,0.35626543,0.36338213,1
0.052856106,-0.020286277,-0.016786152,-0.058079675,-0.05167098,-0.030222718,-0.09695967,-0.023751982,-0.019818757,-0.023756023,0.008023983,1
-0.018928282,-0.016056553,-0.019444093,-0.005846815,0.04171879,0.021393003,0.012489807,-0.018458296,-0.017726209,-0.021440886,-0.02081617,1
0.1120213,0.011127148,-0.02563864,-0.022288783,-0.017936269,-0.012735504,-0.022158124,-0.014170203,0.015121669,-0.020089427,-0.020961622,0
-0.006292588,0.002271165,0.001553459,0.0877315,-0.031626783,0.31744754,0.32916468,-0.009444229,-0.006027057,-0.00706647,-0.017973341,1
-0.093484126,-0.025279932,-0.019682053,-0.013965311,-0.018213475,-0.016184943,-0.022915974,-0.01637303,-0.039820306,-0.022753557,-0.014244678,0
-0.070788756,-0.08255869,-0.021889176,-0.018461723,-0.026981436,-0.042401224,-0.02815853,-0.020004623,-0.08233348,-0.015901947,-0.010111346,0
-0.016590647,-0.02089145,-0.025777819,-0.03463248,-0.12601914,-0.06398329,-0.06287483,-0.019935213,-0.018761877,-0.020105276,-0.018244311,1
0.10743887,-0.014572586,-0.027119553,-0.025141567,-0.01991735,-0.009821998,-0.018043153,-0.018398678,-0.017048052,-0.0221109,-0.01592848,0
-0.022344202,-0.052009035,-0.02987484,-0.016017154,-0.020066138,-0.024070492,-0.024449863,-0.019042576,-0.045888662,-0.022020953,-0.019751243,0
-0.006459768,-0.014179333,-0.017812505,-0.00020683,0.09471874,0.026397282,0.032508507,-0.018736444,-0.009575802,-0.013360595,-0.014997983,1
0.2065217,0.016229577,-0.019251,-0.02578268,-0.020703552,-0.008901676,-0.02022033,-0.006786865,0.0196128,-0.015403496,-0.011872687,0
-0.08509871,-0.049828604,-0.017770153,-0.019971121,-0.023458185,-0.019534884,-0.026191477,-0.01725867,-0.053254455,-0.017424176,-0.009778072,0
0.57378095,0.63188076,0.61765265,0.08702654,-0.018671356,-0.071259335,-0.023796903,0.6319667,0.64716303,0.6676812,0.66574806,1
-0.042281672,0.3357092,0.3509289,1.9260256,0.13395326,-0.10110844,-0.10048,0.07989869,0.03174285,0.07681813,0.07332826,1
-0.010972445,-0.009593583,-0.021882623,0.002690544,-0.016743165,-0.005612384,0.006971987,-0.016582487,-0.017913077,-0.023673046,-0.023057312,1
0.18115899,0.17691047,0.1747909,0.11761865,0.004043277,-0.012848414,-0.038085096,0.15364793,0.16985199,0.15534356,0.1530753,1
0.008727258,-0.011947143,-0.003728755,0.03331323,-0.033831917,0.14959742,0.14944811,-0.018983245,-0.010360456,-0.015244251,-0.005034962,1
-0.024650518,-0.022441342,-0.026083313,-0.034475297,-0.12989524,-0.06084545,-0.058153212,-0.022544283,-0.017472308,-0.020943834,-0.019480858,1
0.038368452,-0.004069506,-0.017091863,-0.01673029,-0.015597178,0.001469849,-0.0158367,-0.019630987,-0.002853187,-0.024696877,-0.016571516,0
0.056871973,0.013664731,-0.008991503,0.010884043,-0.016934307,-0.014621852,-0.06431305,-0.026245093,-0.025533155,-0.02753634,0.001339347,1
-0.03151906,0.29450634,0.31353265,1.669711,0.1342987,-0.10235622,-0.11331557,0.058408253,0.025511973,0.06983667,0.07126938,1
-0.017880265,-0.021601226,-0.023048129,-0.032805815,-0.12978615,-0.05781299,-0.059463818,-0.022144128,-0.015306394,-0.019921727,-0.017935667,1
0.005310047,-0.026788887,-0.019844957,-0.05271727,-0.070016265,-0.054102913,-0.08962021,-0.021425854,-0.020087805,-0.022587774,-0.003596705,1
-0.023465581,-0.018097889,-0.019384447,-0.009888003,0.049940147,0.013572345,0.015630364,-0.01882146,-0.012742127,-0.01735083,-0.016542654,1
-0.097427994,-0.07279214,-0.021407278,-0.007746424,-0.024115305,-0.04257204,-0.025582312,-0.016092824,-0.07288577,-0.020350808,-0.014488329,0
0.020430408,0.26069185,0.32523024,1.737685,0.20918654,-0.089012854,-0.05280699,0.103153035,0.08022881,0.109597065,0.002963629,1
-0.10223378,-0.045528468,-0.02159575,-0.020080604,-0.022514515,-0.02881784,-0.016420517,-0.017652629,-0.05002144,-0.017807927,-0.01671616,0
0.58457017,0.60583484,0.6296096,0.030297024,-0.04263249,-0.06098482,-0.035875615,0.6533867,0.6825158,0.6779827,0.63605016,1
0.11549707,-0.042342447,-0.010696512,-0.008410652,-0.027827173,-0.03316605,-0.010985412,-0.015724955,-0.03890755,-0.020076493,-0.010577506,0
-0.07845831,-0.060290925,-0.024555443,-0.010997056,-0.019942712,-0.03209774,-0.024360312,-0.01832794,-0.06145233,-0.020812595,-0.006974342,0
-0.09629092,-0.07558001,-0.031668082,-0.015379366,-0.031547964,-0.035253663,-0.020934409,-0.008371726,-0.08042555,-0.022899171,-0.017046347,0
-0.015817061,-0.022772469,-0.026227437,-0.03867001,-0.123680614,-0.06555386,-0.06715346,-0.020141836,-0.016856428,-0.0199797,-0.018248316,1
-0.03117437,-0.015042867,-0.020179126,-0.011165908,0.07965198,0.018143317,0.025784126,-0.01304201,-0.011278777,-0.016120873,-0.020098165,1
0.044220854,0.010511768,0.012031354,0.07080472,0.00992332,0.033188127,0.007123806,-0.020590143,-0.011793712,-0.01355577,-0.013163786,1
-0.017365422,0.22248942,0.26791233,1.5254657,0.14559808,-0.06686232,-0.07228209,0.08887107,0.04474056,0.08576625,0.010554913,1
0.019779846,0.1693975,0.23369785,1.2986921,0.21795161,-0.03903742,-0.06663379,0.048885442,0.034966167,0.08150279,-0.02821659,1
0.023512546,-0.01795327,-0.006374516,-0.017812328,0.016783774,0.027137527,-0.027845765,-0.021123456,-0.013389329,-0.022834018,0.00309293,1
-0.009692456,-0.018787447,-0.020828253,-0.01845278,-0.11299796,-0.041632146,-0.041586034,-0.021297686,-0.016340021,-0.021610826,-0.019709501,1
-0.014784605,0.18628976,0.21597496,1.2041509,0.1504469,-0.09741367,-0.08759586,0.0510645,0.031321134,0.06660692,0.030115575,1
0.002877824,0.013714299,0.026525808,0.2579132,-0.018648297,-0.08648264,-0.07456535,0.02654489,-0.014814838,0.006772925,-0.006618746,1
-0.007527174,-0.001882566,0.000181336,0.08301811,-0.057766654,0.3135659,0.3260939,-0.003528778,-0.010886549,0.003825908,-0.005075404,1
-0.015063227,-0.006383627,-0.003379627,0.07339902,-0.07472861,0.29586133,0.29417038,-0.007187406,-0.010581301,-0.007657956,-0.012380346,1
0.062313385,-0.039421424,-0.022364533,-0.015666084,-0.022278082,-0.026968649,-0.01690308,-0.022851435,-0.037587736,-0.018899366,-0.01773755,0
-0.01631074,-0.023494124,-0.017403636,-0.025161805,-0.095931485,-0.04479105,-0.047820393,-0.024412127,-0.015104066,-0.023313226,-0.019451007,1
0.044937268,-0.009208074,-0.012573678,-0.023671743,-0.017703049,-0.005950944,-0.017572964,-0.023875974,-0.015800009,-0.017684316,-0.019898819,0
0.5778679,0.61692977,0.6126755,0.076264,-0.008701976,-0.051626086,-0.025766736,0.64310545,0.641475,0.6335307,0.6355539,1
0.000646289,0.26456073,0.31822258,1.7862375,0.16534524,-0.07721883,-0.07011658,0.09315671,0.05186897,0.055122748,0.009347606,1
0.002002223,0.2305662,0.3169364,1.6935006,0.2120846,-0.0645275,-0.082036644,0.09547995,0.07628074,0.10790899,-0.014300045,1
-0.014389806,-0.009605563,-0.004988494,0.058930226,0.0928991,0.3206988,0.3229893,-0.005369987,-0.011405575,-0.010672763,-0.012778975,1
-0.01919575,-0.019284297,-0.022723855,-0.024518998,-0.12614998,-0.05280812,-0.04819581,-0.02002125,-0.014642778,-0.016450401,-0.017120864,1
-0.000414594,-0.004642828,-0.00307186,0.050452113,0.11718349,0.23009141,0.23084363,-0.010175536,-0.008427593,-0.006748219,-0.011592365,1
-0.01420406,-0.015191606,-0.01733136,0.042197645,-0.051305376,-0.020763481,0.002454357,-0.019052738,-0.016322102,-0.020322924,-0.007575819,1
-0.018751394,0.24698338,0.2701828,1.568619,0.12819915,-0.09624232,-0.07970771,0.080170624,0.04651947,0.070848666,0.02305654,1
-0.08735325,-0.0670483,-0.017350683,-0.012289313,-0.02857156,-0.036209427,-0.027644081,-0.009440059,-0.074261,-0.023619948,-0.013366479,0
-0.027661588,-0.022467028,-0.01887792,-0.02734165,0.038709722,-0.008957361,-0.013888304,-0.017920572,-0.01466691,-0.016787011,-0.013456415,1
-0.001038095,0.007405527,-0.012793247,0.059432566,-0.012670528,0.005685084,0.018971762,-0.008245468,-0.009797595,-0.024139915,-0.016848966,1
0.000368066,0.000100401,0.002181829,0.085841835,-0.044088006,0.31014568,0.3180159,-0.006113986,-0.00760734,-0.000686186,-0.008125812,1
-0.005371978,-0.017929874,-0.021105226,-0.024615636,-0.11296491,-0.031003743,-0.043927353,-0.018264104,-0.014263938,-0.017350059,-0.015437093,1
-0.016586572,-0.003311378,-0.002790917,0.068643756,-0.08817616,0.31106618,0.3068925,-0.002167186,-0.010507136,-0.009018523,-0.01614608,1
0.03255234,0.014116614,0.017708957,0.15869872,-0.000770446,0.040938422,0.035810515,-0.016723743,0.003339023,-0.016125355,-0.007012721,1
-0.014648748,-0.008405161,-0.003085618,0.06342688,-0.076782875,0.30662012,0.31049612,-0.006251372,-0.012985132,-0.012924009,-0.014895641,1
-0.01709994,-0.022758022,-0.020267863,-0.019066779,-0.115840055,-0.044876978,-0.04507328,-0.025274718,-0.014123912,-0.02184694,-0.02147372,1
0.56859654,0.60383433,0.6066144,0.107594505,-0.009787381,-0.07375301,-0.054717377,0.63286334,0.6343928,0.65532196,0.63838595,1
-0.11060734,-0.065353006,-0.027296135,-0.00678301,-0.0272426,-0.028898045,-0.031723797,-0.019713808,-0.061105546,-0.017761273,-0.01578427,0
-0.026831012,-0.015465367,-0.018596843,-0.007771863,0.058507077,0.017870246,0.02056192,-0.015515779,-0.014132506,-0.016912706,-0.018860668,1
-0.026319463,0.059704576,-0.019929646,-0.013866638,-0.016883489,0.010791032,-0.0342344,-0.016435917,0.053577002,-0.027451456,-0.023973458,0
-0.01581202,-0.009782403,-0.007016058,0.057611197,0.110826686,0.3283814,0.3415869,6.9e-05,-0.008504133,0.002267093,-0.007608326,1
-0.008334431,0.15323521,0.20983578,1.2187197,0.14399935,-0.07906756,-0.08647395,0.07206217,0.049043298,0.045359693,-0.018266153,1
-0.010420335,-0.012897738,-0.016761282,-0.005437853,-0.13069266,-0.022089051,-0.02554803,-0.022441072,-0.013440679,-0.023491401,-0.021609757,1
0.3722099,0.37656042,0.3814626,0.07954964,-0.053757876,-0.08595499,-0.07906999,0.39614186,0.39498127,0.38037267,0.38699082,1
-0.019181054,0.2902865,0.35163727,1.9350164,0.14619216,-0.089937076,-0.0972905,0.104878575,0.06822756,0.08979416,0.036979698,1
-0.10762403,-0.054214876,-0.020416988,-0.025014706,-0.022105549,-0.026597213,-0.024670396,-0.0220717,-0.060116917,-0.019359076,-0.01395004,0
0.1393427,0.024429182,-0.018357117,-0.014333738,-0.019777345,-0.003341593,-0.012987232,-0.019796984,0.018795026,-0.01787073,-0.012665127,0
0.5685041,0.58307576,0.5971299,0.103134826,-0.02379682,-0.062947996,-0.047173496,0.6241673,0.628255,0.64922523,0.64874345,1
-0.021418385,-0.02227725,-0.021897135,-0.029049369,-0.030347325,-0.03792058,-0.04536871,-0.020954981,-0.015361409,-0.022057673,-0.017329007,1
-0.10217336,-0.029594393,-0.014778077,-0.017484052,-0.020743007,-0.010654303,-0.021229722,-0.014366591,-0.03979017,-0.015822226,-0.01638442,0
-0.019655522,-0.006606831,-0.003317558,0.06329347,0.106314376,0.3227179,0.3346615,-0.005413782,-0.008540283,-0.005496911,-0.009255724,1
0.050516903,0.0714833,0.045513652,0.24174632,-0.011193261,-0.08169281,-0.07880522,0.021745788,-0.000874694,0.001664378,0.01250105,1
-0.012181309,-0.013776674,-0.0215303,-0.008979524,0.053717844,0.01300359,0.012769817,-0.01789342,-0.015013023,-0.019047983,-0.019986605,1
0.012232579,0.010549151,-0.00736645,0.089223295,0.03043665,0.025593022,0.027667787,-0.019715315,-0.002517906,-0.014256562,-0.033127647,1
-0.01114927,0.27375346,0.30098435,1.6700861,0.15049225,-0.09590735,-0.07962527,0.08581443,0.05121804,0.08866439,0.03902625,1
-0.023416087,-0.018327825,-0.021599084,-0.011567811,0.02955316,0.003170537,0.006466246,-0.017749853,-0.013286336,-0.017486328,-0.020029081,1
-0.011570302,-0.006099611,-0.003880261,0.06757164,0.10658842,0.32959896,0.3297305,-0.006354816,-0.009799658,-0.007117327,-0.010090661,1
-0.025340896,-0.020106288,-0.019662539,-0.01847134,-0.018940616,-0.005817103,-0.015657641,-0.019591447,-0.016065845,-0.021657746,-0.017039318,0
0.62543166,0.6516837,0.64812285,0.06713181,-0.008524876,-0.059759103,-0.008896474,0.67890537,0.6892963,0.69479007,0.68628687,1
0.03129808,0.038659647,0.036349446,0.3199696,-0.009933252,-0.09436787,-0.08570444,0.016997194,0.005196967,0.012447824,0.000760556,1
0.059133172,0.003381939,-0.014870924,-0.021787837,-0.0163511,-0.004327271,-0.010206286,-0.008529608,-0.000719009,-0.024353487,-0.01849907,0
-0.0163295,-0.022143882,-0.022014389,-0.030997613,-0.13073677,-0.05567366,-0.0561364,-0.0233249,-0.016145427,-0.020933803,-0.018580366,1
-0.010532741,0.17717998,0.23243506,1.2682356,0.15695675,-0.11137825,-0.08885256,0.09090594,0.062873766,0.062179424,0.005648483,1
-0.015678942,-0.018141367,-0.018366335,-0.009594427,-0.13704008,-0.031143777,-0.0290143,-0.02476858,-0.012275661,-0.0217272,-0.023825582,1
-0.014255662,-0.014165419,-0.021659406,-0.008491168,0.08182934,0.015881112,0.021038411,-0.017951498,-0.010337732,-0.017791081,-0.01676616,1
0.1349188,0.022594914,-0.021637293,-0.020531278,-0.017105147,-0.002577351,-0.016548675,-0.012175497,0.023641491,-0.025197571,-0.01388874,0
-0.026671443,-0.016567983,-0.018374681,-0.023225939,0.033685707,-0.005219054,-0.009849257,-0.014815482,-0.013432617,-0.017294563,-0.017459117,1
-0.022620298,-0.024961531,-0.023580134,-0.047174998,-0.033545725,-0.059637785,-0.070034824,-0.01880002,-0.016621169,-0.021550335,-0.017201766,1
-0.024726342,-0.015720647,-0.018625015,-0.011632578,0.0462903,0.006387107,0.010430524,-0.01369264,-0.012231949,-0.014248382,-0.017896753,1
0.013260613,-0.008633337,-0.010333299,0.025318367,0.15174459,0.11878247,0.11337324,-0.019252703,-0.014243181,-0.013837502,-0.011240339,1
-0.005664525,0.23037282,0.2705555,1.5900887,0.16725145,-0.08059803,-0.06592093,0.08160039,0.0594995,0.07780817,0.007359494,1
-0.010020123,-0.017217282,-0.019589134,-0.010535421,0.053978086,0.004740963,0.009572353,-0.020439152,-0.008335653,-0.017600808,-0.015344728,1
